date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,lppl_vote,positive_lppl_vote,negative_lppl_vote,trend_buy_vote,trend_sell_vote,vol_buy_vote,vol_sell_vote,drawdown_buy_vote,drawdown_sell_vote,buy_votes,sell_votes,buy_streak,sell_streak,cooldown_remaining,buy_reentry_block_remaining,holding_bars,positive_regime_id,negative_regime_id,atr_ratio,price_drawdown,recent_drawdown_min,vol_position_cap,positive_days_left,negative_days_left,positive_consensus,negative_consensus,executed_position,cash,units,holdings_value,portfolio_value,strategy_nav,benchmark_nav,daily_return,benchmark_return,excess_return,trade_flag,running_max,drawdown
2021-03-04,399006.SZ,2962.52,2962.52,2841.15,2851.87,95795005.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1836863356596856,-0.1646078721428551,-0.1646078721428551,1.0,,,0.0,0.0,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.5560690550760063,0.0,-0.048663164039696505,0.048663164039696505,False,1.3618425719855995,-0.03661656946093139
2021-03-05,399006.SZ,2800.25,2897.17,2800.25,2871.97,105779691.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1533001370325107,-0.15872002249685835,-0.1646078721428551,1.0,,,0.0,0.0,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.567036240819756,0.0,0.0070480070970977415,-0.0070480070970977415,False,1.3618425719855995,-0.03661656946093139
2021-03-08,399006.SZ,2889.08,2905.47,2726.34,2728.84,107092804.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2223207790505743,-0.20064678467753028,-0.20064678467753028,1.0,,,0.0,0.5707918934661389,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.4889400569638902,0.0,-0.04983687155506489,0.04983687155506489,False,1.3618425719855995,-0.03661656946093139
2021-03-09,399006.SZ,2717.17,2733.98,2608.24,2633.45,108261658.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2152019596961223,-0.22858917162935255,-0.22858917162935255,1.0,,,0.0,0.5707918934661389,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.4368923033272585,0.0,-0.034956245144457054,0.034956245144457054,False,1.3618425719855995,-0.03661656946093139
2021-03-10,399006.SZ,2708.23,2720.25,2665.7,2676.7,85425561.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.135809048352915,-0.21592004241595175,-0.22858917162935255,1.0,,,0.0,0.5707918934661389,0.0,1311976.5688536353,0.0,0.0,1311976.5688536353,1.3119765688536353,1.4604908497659241,0.0,0.016423323017334734,-0.016423323017334734,False,1.3618425719855995,-0.03661656946093139
2021-03-11,399006.SZ,2682.95,2768.95,2677.57,2746.58,83028387.0,none,0.0,MA20 下穿 MA60 + ATR 卖出确认,buy,0.5,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1.1011692405468085,-0.19545024474121286,-0.22858917162935255,1.0,,,0.0,0.5707918934661389,0.505809672503355,655791.4879414897,244.38042237079256,671210.3804751714,1327001.868416661,1.327001868416661,1.4986195532372295,0.011452414562673319,0.02610677326558819,-0.014654358702914871,True,1.3618425719855995,-0.02558350303158763
2021-03-12,399006.SZ,2768.58,2771.87,2711.33,2756.81,83114959.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0301069147582935,-0.19245359290645936,-0.22858917162935255,1.0,,,0.0,0.5707918934661389,0.506738954085827,655791.4879414897,244.38042237079256,673710.3921960247,1329501.8801375143,1.3295018801375142,1.5042013597127797,0.001883954936579224,0.0037246320879056327,-0.0018406771513264086,False,1.3618425719855995,-0.02374774626183973
2021-03-15,399006.SZ,2737.45,2737.45,2612.45,2644.02,79935707.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.077447591889038,-0.22549292432795032,-0.22858917162935255,1.0,,,0.0,0.6433628790074859,0.4962959979615158,655791.4879414897,244.38042237079256,646146.7243568229,1301938.2122983127,1.3019382122983127,1.442659624387529,-0.02073232708505135,-0.040913229420961206,0.020180902335909856,False,1.3618425719855995,-0.04398772730385769
2021-03-16,399006.SZ,2664.69,2678.92,2629.36,2672.12,88291561.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.997678237217974,-0.2172616519372783,-0.22858917162935255,1.0,,,0.0,0.6433628790074859,0.49893885144282024,655791.4879414897,244.38042237079256,653013.8142254422,1308805.3021669318,1.3088053021669317,1.4579918591835175,0.005274512879145599,0.010627756219695694,-0.005353243340550096,False,1.3618425719855995,-0.0389452282589009
2021-03-17,399006.SZ,2662.93,2717.67,2631.73,2704.14,84968442.0,none,0.0,MA20/MA60 未触发,hold,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9993248576359316,-0.20788210240171545,-0.22858917162935255,1.0,,,0.0,0.6433628790074859,0.5019167822454164,655791.4879414897,244.38042237079256,660838.8753497549,1316630.3632912445,1.3166303632912444,1.475462968015103,0.005978781650224807,0.011982994775683764,-0.006004213125458957,False,1.3618425719855995,-0.0331992916247541
