symbol,name,window_id,signal_date,market_env,wy_phase,wy_direction,wy_confidence,wy_signal_type,wy_bc,wy_spring,factor_signal,fwd_return,fwd_max_gain,fwd_max_dd,bench_return,excess_return
603181.SH,皇马科技,2,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,11.98,21.46,3.71,13.57,-1.59
603181.SH,皇马科技,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,9.73,35.71,4.51,8.74,0.99
603181.SH,皇马科技,4,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,36.42,60.54,2.07,21.64,14.78
603181.SH,皇马科技,5,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,23.6,39.88,5.39,3.48,20.12
601059.SH,信达证券,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,9.16,32.76,2.08,8.74,0.42
601059.SH,信达证券,4,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,12.43,52.4,1.54,21.64,-9.21
601059.SH,信达证券,5,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,7.58,37.15,1.56,3.48,4.1
300177.SZ,中海达,1,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,29.14,67.76,3.28,4.02,25.12
300177.SZ,中海达,2,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,13.31,17.16,10.5,13.57,-0.26
300177.SZ,中海达,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,67.8,122.51,10.99,8.74,59.06
300177.SZ,中海达,4,2024-09-13,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,92.37,176.62,2.16,21.64,70.73
300177.SZ,中海达,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,6.06,36.25,21.45,3.48,2.58
600665.SH,天地源,1,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-15.51,1.67,28.4,4.02,-19.53
600665.SH,天地源,2,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,38.31,48.81,0.34,13.57,24.74
600665.SH,天地源,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-13.64,38.26,22.35,8.74,-22.38
600665.SH,天地源,4,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,19.49,70.34,2.97,21.64,-2.15
600665.SH,天地源,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,3.27,8.17,20.59,3.48,-0.21
300093.SZ,*ST金刚,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,92.15,135.87,7.68,4.02,88.13
300093.SZ,*ST金刚,2,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,-7.91,20.51,10.3,13.57,-21.48
300093.SZ,*ST金刚,3,2024-02-05,crash_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,-14.6,41.82,28.09,8.74,-23.34
300093.SZ,*ST金刚,4,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,7.4,131.94,5.44,21.64,-14.24
300093.SZ,*ST金刚,5,2025-01-13,structural_low,markdown,空仓观望,D,markdown,True,False,HOLD,-4.03,24.63,50.91,3.48,-7.51
002679.SZ,福建金森,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,26.06,38.48,4.81,4.02,22.04
002679.SZ,福建金森,2,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,18.78,39.26,0.0,13.57,5.21
002679.SZ,福建金森,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,-19.17,21.94,24.6,8.74,-27.91
002679.SZ,福建金森,4,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,21.76,56.04,4.32,21.64,0.12
002679.SZ,福建金森,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,18.02,26.63,0.52,3.48,14.54
300443.SZ,金雷股份,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,69.43,139.6,15.72,4.02,65.41
300443.SZ,金雷股份,2,2022-10-31,bear_bottom,markup,持有观察,C,markup,True,False,AVOID,-13.6,4.83,29.55,13.57,-27.17
300443.SZ,金雷股份,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-1.5,53.12,6.69,8.74,-10.24
300443.SZ,金雷股份,4,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,32.05,76.38,5.53,21.64,10.41
300443.SZ,金雷股份,5,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,-1.62,24.13,15.07,3.48,-5.1
688183.SH,生益电子,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,20.23,53.29,4.28,4.02,16.21
688183.SH,生益电子,2,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,11.64,17.81,6.38,13.57,-1.93
688183.SH,生益电子,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,221.55,270.07,8.22,8.74,212.81
688183.SH,生益电子,4,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,103.79,159.05,6.28,21.64,82.15
688183.SH,生益电子,5,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,-22.92,9.29,49.04,3.48,-26.4
301567.SZ,贝隆精密,4,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,7.37,56.4,1.41,21.64,-14.27
301567.SZ,贝隆精密,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-7.24,21.89,24.08,3.48,-10.72
000983.SZ,山西焦煤,1,2022-04-27,event_bottom,markup,持有观察,D,markup,True,False,AVOID,4.58,31.07,17.1,4.02,0.56
000983.SZ,山西焦煤,2,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,2.19,24.5,7.64,13.57,-11.38
000983.SZ,山西焦煤,3,2024-02-05,crash_bottom,markup,持有观察,D,markup,True,False,AVOID,-4.96,14.43,9.01,8.74,-13.7
000983.SZ,山西焦煤,4,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,2.25,48.03,0.42,21.64,-19.39
000983.SZ,山西焦煤,5,2025-01-13,structural_low,accumulation,观察等待,C,spring,True,True,BUY,-18.87,3.93,21.76,3.48,-22.35
601519.SH,大智慧,1,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,21.14,47.75,3.91,4.02,17.12
601519.SH,大智慧,2,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,11.62,42.93,5.56,13.57,-1.95
601519.SH,大智慧,3,2024-02-05,crash_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-7.47,28.78,13.2,8.74,-16.21
601519.SH,大智慧,4,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,52.45,126.57,1.92,21.64,30.81
601519.SH,大智慧,5,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,14.81,25.0,2.91,3.48,11.33
000856.SZ,冀东装备,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,20.06,58.62,3.81,4.02,16.04
000856.SZ,冀东装备,2,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,7.24,23.96,4.27,13.57,-6.33
000856.SZ,冀东装备,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,-1.62,51.7,15.51,8.74,-10.36
000856.SZ,冀东装备,4,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,88.42,113.59,3.02,21.64,66.78
000856.SZ,冀东装备,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,52.46,163.19,0.0,3.48,48.98
301339.SZ,通行宝,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,70.05,98.02,7.92,8.74,61.31
301339.SZ,通行宝,4,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,22.12,52.5,2.21,21.64,0.48
301339.SZ,通行宝,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-10.4,44.64,14.68,3.48,-13.88
300778.SZ,新城市,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-18.64,42.64,22.61,4.02,-22.66
300778.SZ,新城市,2,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,68.87,101.48,2.8,13.57,55.3
300778.SZ,新城市,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,30.26,78.95,16.15,8.74,21.52
300778.SZ,新城市,4,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,10.11,59.47,7.23,21.64,-11.53
300778.SZ,新城市,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,21.9,43.8,10.12,3.48,18.42
300191.SZ,潜能恒信,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,19.09,33.12,2.88,4.02,15.07
300191.SZ,潜能恒信,2,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,3.3,13.21,5.04,13.57,-10.27
300191.SZ,潜能恒信,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,52.18,83.24,6.26,8.74,43.44
300191.SZ,潜能恒信,4,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,15.14,47.19,2.55,21.64,-6.5
300191.SZ,潜能恒信,5,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,28.49,71.07,6.68,3.48,25.01
600119.SH,长江投资,1,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,9.39,22.65,2.59,4.02,5.37
600119.SH,长江投资,2,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,10.21,32.09,3.08,13.57,-3.36
600119.SH,长江投资,3,2024-02-05,crash_bottom,markup,持有观察,D,markup,True,False,AVOID,-28.92,-2.81,34.07,8.74,-37.66
600119.SH,长江投资,4,2024-09-13,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,37.74,86.77,1.61,21.64,16.1
600119.SH,长江投资,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,13.71,16.43,19.28,3.48,10.23
600279.SH,重庆港,1,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,16.24,20.3,3.3,4.02,12.22
600279.SH,重庆港,2,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,14.51,17.15,0.53,13.57,0.94
600279.SH,重庆港,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,2.52,31.65,7.0,8.74,-6.22
600279.SH,重庆港,4,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,34.47,77.21,0.85,21.64,12.83
600279.SH,重庆港,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,33.78,63.11,-0.22,3.48,30.3
002406.SZ,远东传动,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,14.32,46.2,9.98,4.02,10.3
002406.SZ,远东传动,2,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,17.7,45.84,0.64,13.57,4.13
002406.SZ,远东传动,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,12.78,59.64,7.85,8.74,4.04
002406.SZ,远东传动,4,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,37.0,69.0,4.2,21.64,15.36
002406.SZ,远东传动,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,28.76,81.94,4.18,3.48,25.28
603598.SH,引力传媒,1,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,14.81,27.29,7.1,4.02,10.79
603598.SH,引力传媒,2,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,23.62,35.18,0.74,13.57,10.05
603598.SH,引力传媒,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.62,72.9,21.09,8.74,-8.12
603598.SH,引力传媒,4,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,85.63,141.08,2.22,21.64,63.99
603598.SH,引力传媒,5,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,6.04,61.22,9.76,3.48,2.56
603019.SH,中科曙光,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-0.08,38.23,6.79,4.02,-4.1
603019.SH,中科曙光,2,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,31.86,42.15,12.94,13.57,18.29
603019.SH,中科曙光,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,38.97,88.7,1.96,8.74,30.23
603019.SH,中科曙光,4,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,105.87,153.61,1.21,21.64,84.23
603019.SH,中科曙光,5,2025-01-13,structural_low,markdown,空仓观望,D,markdown,True,False,HOLD,11.53,29.76,3.6,3.48,8.05
600685.SH,中船防务,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,65.4,71.22,1.29,4.02,61.38
600685.SH,中船防务,2,2022-10-31,bear_bottom,markup,持有观察,C,markup,True,False,AVOID,-4.15,6.28,25.07,13.57,-17.72
600685.SH,中船防务,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,18.73,31.08,3.69,8.74,9.99
600685.SH,中船防务,4,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-6.81,17.69,12.11,21.64,-28.45
600685.SH,中船防务,5,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,10.66,15.32,8.57,3.48,7.18
002407.SZ,多氟多,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,32.78,78.8,2.86,4.02,28.76
002407.SZ,多氟多,2,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,6.61,26.48,0.13,13.57,-6.96
002407.SZ,多氟多,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,20.67,56.0,1.81,8.74,11.93
002407.SZ,多氟多,4,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,22.43,57.13,2.52,21.64,0.79
002407.SZ,多氟多,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,1.87,17.33,10.22,3.48,-1.61
000002.SZ,万 科Ａ,1,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-2.08,12.95,15.8,4.02,-6.1
000002.SZ,万 科Ａ,2,2022-10-31,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,16.49,52.59,1.78,13.57,2.92
000002.SZ,万 科Ａ,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-21.68,14.27,29.74,8.74,-30.42
000002.SZ,万 科Ａ,4,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,11.08,69.15,0.63,21.64,-10.56
000002.SZ,万 科Ａ,5,2025-01-13,structural_low,markdown,空仓观望,D,markdown,True,False,HOLD,-2.66,21.6,4.59,3.48,-6.14
300685.SZ,艾德生物,1,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,-43.75,19.78,44.39,4.02,-47.77
300685.SZ,艾德生物,2,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,24.26,29.94,1.92,13.57,10.69
300685.SZ,艾德生物,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,20.41,52.28,-2.66,8.74,11.67
300685.SZ,艾德生物,4,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,13.52,52.01,7.34,21.64,-8.12
300685.SZ,艾德生物,5,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,-0.38,28.52,8.85,3.48,-3.86
600375.SH,汉马科技,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,21.44,66.62,3.06,4.02,17.42
600375.SH,汉马科技,2,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,18.37,50.55,1.41,13.57,4.8
600375.SH,汉马科技,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,14.08,90.03,19.06,8.74,5.34
600375.SH,汉马科技,4,2024-09-13,bear_bottom,markup,持有观察,C,markup,True,False,AVOID,16.92,52.5,7.88,21.64,-4.72
600375.SH,汉马科技,5,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,22.73,34.27,6.99,3.48,19.25
300320.SZ,海达股份,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,22.5,61.77,10.73,4.02,18.48
300320.SZ,海达股份,2,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-10.0,22.9,11.68,13.57,-23.57
300320.SZ,海达股份,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,79.7,108.46,4.44,8.74,70.96
300320.SZ,海达股份,4,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,24.9,108.08,2.25,21.64,3.26
300320.SZ,海达股份,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,13.66,38.37,5.76,3.48,10.18
002314.SZ,南山控股,1,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-1.47,29.48,15.97,4.02,-5.49
002314.SZ,南山控股,2,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,12.91,60.6,0.33,13.57,-0.66
002314.SZ,南山控股,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,-12.24,18.14,15.61,8.74,-20.98
002314.SZ,南山控股,4,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,12.76,58.67,3.06,21.64,-8.88
002314.SZ,南山控股,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,14.29,17.86,12.5,3.48,10.81
301126.SZ,达嘉维康,2,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,1.81,43.39,1.48,13.57,-11.76
301126.SZ,达嘉维康,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,12.98,57.12,15.9,8.74,4.24
301126.SZ,达嘉维康,4,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,21.11,55.42,3.5,21.64,-0.53
301126.SZ,达嘉维康,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,13.69,32.89,11.03,3.48,10.21
601608.SH,中信重工,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,17.43,37.92,3.06,4.02,13.41
601608.SH,中信重工,2,2022-10-31,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,7.67,13.92,3.12,13.57,-5.9
601608.SH,中信重工,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,10.34,45.4,4.31,8.74,1.6
601608.SH,中信重工,4,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,21.79,48.96,2.09,21.64,0.15
601608.SH,中信重工,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,12.82,60.26,2.31,3.48,9.34
002530.SZ,金财互联,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,18.38,59.27,3.64,4.02,14.36
002530.SZ,金财互联,2,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,5.15,16.08,11.31,13.57,-8.42
002530.SZ,金财互联,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,34.71,56.7,7.22,8.74,25.97
002530.SZ,金财互联,4,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,105.7,129.15,1.79,21.64,84.06
002530.SZ,金财互联,5,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,16.74,58.09,14.12,3.48,13.26
002785.SZ,万里石,1,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,35.4,47.25,10.01,4.02,31.38
002785.SZ,万里石,2,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-19.01,45.9,20.79,13.57,-32.58
002785.SZ,万里石,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.76,16.37,11.91,8.74,-7.98
002785.SZ,万里石,4,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,30.07,65.01,1.53,21.64,8.43
002785.SZ,万里石,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,-5.06,9.64,26.32,3.48,-8.54
601921.SH,浙版传媒,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,9.01,14.65,0.42,4.02,4.99
601921.SH,浙版传媒,2,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,10.47,12.59,0.14,13.57,-3.1
601921.SH,浙版传媒,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,15.38,45.27,3.11,8.74,6.64
601921.SH,浙版传媒,4,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.66,29.38,5.8,21.64,-20.98
601921.SH,浙版传媒,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,13.87,41.21,0.55,3.48,10.39
603557.SH,ST起步,1,2022-04-27,event_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,16.12,24.18,2.39,4.02,12.1
603557.SH,ST起步,2,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,-6.69,29.3,9.55,13.57,-20.26
603557.SH,ST起步,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,30.61,42.86,14.29,8.74,21.87
603557.SH,ST起步,4,2024-09-13,bear_bottom,accumulation,空仓观望,C,sos_candidate,True,False,HOLD,13.4,40.72,5.67,21.64,-8.24
603557.SH,ST起步,5,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,48.28,55.17,6.9,3.48,44.8
002354.SZ,天娱数科,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-0.5,9.7,14.18,4.02,-4.52
002354.SZ,天娱数科,2,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,60.68,107.12,1.14,13.57,47.11
002354.SZ,天娱数科,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,-10.65,71.6,17.75,8.74,-19.39
002354.SZ,天娱数科,4,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,190.55,270.87,3.15,21.64,168.91
002354.SZ,天娱数科,5,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,13.93,60.18,16.79,3.48,10.45
600790.SH,轻纺城,1,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,11.47,21.76,4.71,4.02,7.45
600790.SH,轻纺城,2,2022-10-31,bear_bottom,markup,持有观察,C,markup,True,False,AVOID,16.88,24.18,2.27,13.57,3.31
600790.SH,轻纺城,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,4.58,24.84,3.92,8.74,-4.16
600790.SH,轻纺城,4,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,11.18,39.13,1.86,21.64,-10.46
600790.SH,轻纺城,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,12.57,30.99,7.31,3.48,9.09
002415.SZ,海康威视,1,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-30.43,3.93,32.29,4.02,-34.45
002415.SZ,海康威视,2,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,36.88,43.1,1.76,13.57,23.31
002415.SZ,海康威视,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,-0.19,18.33,1.51,8.74,-8.93
002415.SZ,海康威视,4,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,21.09,41.63,1.48,21.64,-0.55
002415.SZ,海康威视,5,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,1.34,23.13,2.2,3.48,-2.14
002921.SZ,联诚精密,1,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,24.48,68.07,5.6,4.02,20.46
002921.SZ,联诚精密,2,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,17.5,9.46,13.57,-13.57
002921.SZ,联诚精密,3,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,-1.45,43.9,24.32,8.74,-10.19
002921.SZ,联诚精密,4,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,40.81,64.24,4.71,21.64,19.17
002921.SZ,联诚精密,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,29.4,85.26,5.67,3.48,25.92
000553.SZ,安道麦A,1,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,36.97,64.41,-5.01,4.02,32.95
000553.SZ,安道麦A,2,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,11.96,18.41,0.35,13.57,-1.61
000553.SZ,安道麦A,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-9.62,31.89,15.09,8.74,-18.36
000553.SZ,安道麦A,4,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,35.85,112.74,3.3,21.64,14.21
000553.SZ,安道麦A,5,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,20.73,24.53,9.84,3.48,17.25
600017.SH,日照港,1,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,13.41,23.55,1.45,4.02,9.39
600017.SH,日照港,2,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,10.23,13.26,0.0,13.57,-3.34
600017.SH,日照港,3,2024-02-05,crash_bottom,accumulation,观察等待,C,spring,True,True,BUY,3.5,18.68,1.56,8.74,-5.24
600017.SH,日照港,4,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,15.77,35.0,1.54,21.64,-5.87
600017.SH,日照港,5,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,10.31,25.43,1.03,3.48,6.83
603187.SH,海容冷链,1,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,-3.27,28.57,4.29,4.02,-7.29
603187.SH,海容冷链,2,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-1.61,18.43,2.55,13.57,-15.18
603187.SH,海容冷链,3,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,-5.46,35.71,8.59,8.74,-14.2
