symbol,name,window_id,signal_date,market_env,label_desc,lppl_m,lppl_w,lppl_rmse,lppl_r2,lppl_dtc,lppl_valid,lppl_bottom,lppl_top,wy_phase,wy_direction,wy_confidence,wy_signal,wy_bc,wy_spring,wy_rr,combined_score,signal_label,fwd_return,fwd_max_gain,fwd_max_dd,bench_return,excess_return
603200.SH,上海洗霸,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,23.97,70.12,12.36,13.57,10.4
603858.SH,步长制药,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,1.89,14.0,neutral,13.06,14.27,7.94,21.72,-8.66
603858.SH,步长制药,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.89,15.0,neutral,-0.43,31.87,8.52,18.05,-18.48
603858.SH,步长制药,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,41.29,67.19,1.11,35.28,6.01
603858.SH,步长制药,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,3.43,18.0,neutral,-7.51,0.59,16.06,6.19,-13.7
603858.SH,步长制药,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,0.16,45.52,1.98,13.57,-13.41
003031.SZ,中瓷电子,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.12,5.0,neutral,-10.55,9.0,15.36,13.57,-24.12
688395.SH,正弦电气,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.18,15.0,neutral,5.71,21.09,11.17,13.57,-7.86
600805.SH,悦达投资,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.08,5.0,neutral,37.88,71.61,0.89,14.92,22.96
600805.SH,悦达投资,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.3,15.0,neutral,19.87,27.79,4.02,8.09,11.78
600805.SH,悦达投资,3,2014-07-22,bull_start,2014牛市启动,0.9,7.1847,0.026977,0.8156,82.29,False,False,False,accumulation,空仓观望,C,sos_candidate,True,False,0.13,30.0,watch,18.16,20.0,0.31,35.34,-17.18
600805.SH,悦达投资,4,2015-08-26,crash_bottom,2015股灾底,0.9,7.6494,0.117246,0.491,81.93,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-2.66,45.24,5.63,5.51,-8.17
600805.SH,悦达投资,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.66,15.0,neutral,0.51,16.18,8.6,4.97,-4.46
600805.SH,悦达投资,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,2.62,18.0,neutral,23.18,24.06,0.0,21.72,1.46
600805.SH,悦达投资,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.29,15.0,neutral,19.13,64.66,4.16,18.05,1.08
600805.SH,悦达投资,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,2.05,6.36,12.05,35.28,-33.23
600805.SH,悦达投资,9,2021-07-28,structural_low,2021结构底,0.1358,7.202,0.035974,0.1836,41.13,True,False,False,accumulation,观察等待,C,spring,True,True,3.51,53.0,buy,31.61,52.87,0.0,6.19,25.42
600805.SH,悦达投资,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,2.21,8.39,7.28,13.57,-11.36
002859.SZ,洁美科技,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.04,15.0,neutral,9.57,20.27,12.89,21.72,-12.15
002859.SZ,洁美科技,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.48,15.0,neutral,-2.36,30.36,4.96,18.05,-20.41
002859.SZ,洁美科技,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-29.51,5.68,40.97,35.28,-64.79
002859.SZ,洁美科技,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,15.52,20.01,14.09,6.19,9.33
002859.SZ,洁美科技,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.55,15.0,neutral,28.88,51.83,0.13,13.57,15.31
300757.SZ,罗博特科,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,39.61,69.29,6.12,35.28,4.33
300757.SZ,罗博特科,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.36,5.0,neutral,67.8,72.54,4.94,6.19,61.61
300757.SZ,罗博特科,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.71,15.0,neutral,25.55,64.27,-0.2,13.57,11.98
600563.SH,法拉电子,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.73,15.0,neutral,28.92,45.4,0.57,14.92,14.0
600563.SH,法拉电子,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,2.43,22.78,5.1,8.09,-5.66
600563.SH,法拉电子,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.07,5.0,neutral,-22.61,2.67,28.85,35.34,-57.95
600563.SH,法拉电子,4,2015-08-26,crash_bottom,2015股灾底,0.1,6.416,0.096844,0.2863,84.98,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,21.62,86.82,3.67,5.51,16.11
600563.SH,法拉电子,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,1.56,14.0,neutral,47.26,65.27,8.64,4.97,42.29
600563.SH,法拉电子,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.32,14.0,neutral,30.14,32.1,2.14,21.72,8.42
600563.SH,法拉电子,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.16,5.0,neutral,-2.43,18.19,5.6,18.05,-20.48
600563.SH,法拉电子,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,7.29,18.0,neutral,43.49,49.15,1.62,35.28,8.21
600563.SH,法拉电子,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.13,5.0,neutral,23.07,45.83,12.07,6.19,16.88
600563.SH,法拉电子,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-18.64,5.43,20.95,13.57,-32.21
300670.SZ,大烨智能,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.49,15.0,neutral,-0.12,47.06,26.7,21.72,-21.84
300670.SZ,大烨智能,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.21,15.0,neutral,-19.48,17.95,24.97,18.05,-37.53
300670.SZ,大烨智能,8,2020-03-23,event_bottom,2020疫情底,0.1,6.0,0.064318,0.6608,98.16,False,False,False,markup,持有观察,C,markup,True,False,0.19,5.0,neutral,-12.4,8.92,30.82,35.28,-47.68
300670.SZ,大烨智能,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.19,5.0,neutral,23.86,51.14,1.59,6.19,17.67
300670.SZ,大烨智能,10,2022-10-31,bear_bottom,2022熊底,0.4263,6.6475,0.035271,0.8299,48.83,True,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,14.0,neutral,3.19,17.69,3.59,13.57,-10.38
600163.SH,中闽能源,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,3.52,18.0,neutral,44.44,84.64,0.0,14.92,29.52
600163.SH,中闽能源,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-1.89,14.86,13.21,8.09,-9.98
600163.SH,中闽能源,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,观察等待,C,spring,True,True,0.75,43.0,buy,128.16,151.32,-10.0,35.34,92.82
600163.SH,中闽能源,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-10.66,16.82,24.92,5.51,-16.17
600163.SH,中闽能源,5,2016-01-27,crash_bottom,2016熔断底,0.1,8.7797,0.079567,0.5678,68.79,False,False,False,markdown,空仓观望,C,markdown,True,False,1.98,15.0,neutral,4.7,17.86,4.89,4.97,-0.27
600163.SH,中闽能源,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.71,15.0,neutral,43.54,53.14,0.0,21.72,21.82
600163.SH,中闽能源,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.48,15.0,neutral,28.25,83.17,5.4,18.05,10.2
600163.SH,中闽能源,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,33.02,36.51,3.81,35.28,-2.26
600163.SH,中闽能源,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,107.74,133.89,-0.63,6.19,101.55
600163.SH,中闽能源,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,10.87,18.0,neutral,2.68,14.18,3.07,13.57,-10.89
601011.SH,宝泰隆,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.02,15.0,neutral,4.6,28.7,1.31,14.92,-10.32
601011.SH,宝泰隆,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.46,15.0,neutral,33.16,54.0,5.64,8.09,25.07
601011.SH,宝泰隆,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,11.28,12.78,7.49,35.34,-24.06
601011.SH,宝泰隆,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-46.15,26.3,58.12,5.51,-51.66
601011.SH,宝泰隆,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.07,14.0,neutral,-15.55,2.33,24.88,4.97,-20.52
601011.SH,宝泰隆,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.49,15.0,neutral,19.28,21.62,3.42,21.72,-2.44
601011.SH,宝泰隆,7,2019-01-04,rebound_start,2019春季反弹启动,0.9,12.1586,0.04228,0.4472,66.15,False,False,False,markdown,空仓观望,C,markdown,True,False,0.96,15.0,neutral,10.2,55.64,4.11,18.05,-7.85
601011.SH,宝泰隆,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,1.82,14.0,neutral,20.48,39.16,8.73,35.28,-14.8
601011.SH,宝泰隆,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,8.95,47.38,5.02,6.19,2.76
601011.SH,宝泰隆,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,6.38,18.0,neutral,2.92,14.33,0.58,13.57,-10.65
688270.SH,臻镭科技,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,D,markup,True,False,0.17,4.0,neutral,-27.84,4.7,30.84,13.57,-41.41
603589.SH,口子窖,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.68,15.0,neutral,5.76,10.55,31.28,21.72,-15.96
603589.SH,口子窖,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.33,15.0,neutral,71.47,96.88,0.26,18.05,53.42
603589.SH,口子窖,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.9,15.0,neutral,36.68,62.23,-1.35,35.28,1.4
603589.SH,口子窖,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.86,14.0,neutral,36.61,41.13,17.78,6.19,30.42
603589.SH,口子窖,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,3.57,18.0,neutral,78.17,88.22,-0.64,13.57,64.6
002529.SZ,*ST海源,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.95,15.0,neutral,78.02,135.99,0.74,14.92,63.1
002529.SZ,*ST海源,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-4.71,44.91,8.11,8.09,-12.8
002529.SZ,*ST海源,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.83,5.0,neutral,75.08,80.78,5.45,35.34,39.74
002529.SZ,*ST海源,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.03,5.0,neutral,-16.81,45.29,31.24,5.51,-22.32
002529.SZ,*ST海源,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.26,15.0,neutral,9.66,19.56,20.15,4.97,4.69
002529.SZ,*ST海源,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.36,15.0,neutral,26.44,40.88,13.07,21.72,4.72
002529.SZ,*ST海源,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.16,15.0,neutral,10.81,56.05,18.63,18.05,-7.24
002529.SZ,*ST海源,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,0.15,24.63,27.45,35.28,-35.13
002529.SZ,*ST海源,9,2021-07-28,structural_low,2021结构底,0.2817,6.0,0.103717,0.7637,1.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,157.8,196.34,2.44,6.19,151.61
002529.SZ,*ST海源,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.54,15.0,neutral,11.2,51.3,0.0,13.57,-2.37
300192.SZ,科德教育,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-8.7,15.0,9.78,14.92,-23.62
300192.SZ,科德教育,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,9.26,35.06,4.81,8.09,1.17
300192.SZ,科德教育,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,18.93,46.88,46.59,35.34,-16.41
300192.SZ,科德教育,4,2015-08-26,crash_bottom,2015股灾底,0.5765,12.6445,0.165328,0.7055,73.63,False,False,False,markdown,空仓观望,B,markdown,True,False,14.67,18.0,neutral,38.24,119.06,10.64,5.51,32.73
300192.SZ,科德教育,5,2016-01-27,crash_bottom,2016熔断底,0.9,7.6487,0.104808,0.7049,85.52,False,False,False,markdown,空仓观望,C,markdown,True,False,1.13,15.0,neutral,15.21,45.99,9.77,4.97,10.24
300192.SZ,科德教育,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.4,15.0,neutral,15.28,23.1,10.07,21.72,-6.44
300192.SZ,科德教育,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.81,15.0,neutral,8.1,38.73,10.92,18.05,-9.95
300192.SZ,科德教育,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,73.79,80.09,3.49,35.28,38.51
300192.SZ,科德教育,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,9.29,18.0,neutral,13.17,38.8,3.64,6.19,6.98
300192.SZ,科德教育,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,47.17,60.38,-0.17,13.57,33.6
300154.SZ,瑞凌股份,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.33,15.0,neutral,13.37,42.25,0.91,14.92,-1.55
300154.SZ,瑞凌股份,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,26.27,70.91,4.16,8.09,18.18
300154.SZ,瑞凌股份,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.33,5.0,neutral,26.08,31.45,5.51,35.34,-9.26
300154.SZ,瑞凌股份,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,3.07,18.0,neutral,-38.8,31.5,44.42,5.51,-44.31
300154.SZ,瑞凌股份,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.7,15.0,neutral,-1.67,14.41,16.39,4.97,-6.64
300154.SZ,瑞凌股份,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.32,14.0,neutral,35.89,37.25,0.45,21.72,14.17
300154.SZ,瑞凌股份,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.5,15.0,neutral,17.07,42.57,2.61,18.05,-0.98
300154.SZ,瑞凌股份,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.07,5.0,neutral,1.53,5.93,15.08,35.28,-33.75
300154.SZ,瑞凌股份,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-0.93,22.08,12.6,6.19,-7.12
300154.SZ,瑞凌股份,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,7.68,15.88,4.01,13.57,-5.89
688057.SH,金达莱,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,8.19,18.0,neutral,-8.85,10.47,12.6,6.19,-15.04
688057.SH,金达莱,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.09,15.0,neutral,13.1,20.62,3.22,13.57,-0.47
002478.SZ,常宝股份,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.21,15.0,neutral,19.28,43.26,0.87,14.92,4.36
002478.SZ,常宝股份,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,20.51,28.21,4.08,8.09,12.42
002478.SZ,常宝股份,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.68,5.0,neutral,33.89,41.47,1.58,35.34,-1.45
002478.SZ,常宝股份,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,6.05,42.32,6.72,5.51,0.54
002478.SZ,常宝股份,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.66,15.0,neutral,-1.41,16.29,6.5,4.97,-6.38
002478.SZ,常宝股份,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,9.3,14.15,12.6,21.72,-12.42
002478.SZ,常宝股份,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.54,15.0,neutral,22.08,47.29,0.83,18.05,4.03
002478.SZ,常宝股份,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.74,15.0,neutral,4.53,8.07,7.28,35.28,-30.75
002478.SZ,常宝股份,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,空仓观望,C,sos_candidate,True,False,1.09,30.0,watch,-4.83,15.4,11.26,6.19,-11.02
002478.SZ,常宝股份,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-2.85,14.58,13.47,13.57,-16.42
600640.SH,国脉文化,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,2.93,18.0,neutral,27.12,36.44,0.33,14.92,12.2
600640.SH,国脉文化,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,152.6,305.58,4.44,8.09,144.51
600640.SH,国脉文化,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.89,15.0,neutral,12.62,32.15,4.39,35.34,-22.72
600640.SH,国脉文化,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-18.0,21.58,29.02,5.51,-23.51
600640.SH,国脉文化,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.72,15.0,neutral,38.42,49.94,15.64,4.97,33.45
