date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,param_source,executed_position,cash,units,holdings_value,portfolio_value,strategy_nav,benchmark_nav,daily_return,benchmark_return,excess_return,trade_flag,running_max,drawdown
2023-11-16,000001.SH,3066.86,3071.45,3050.93,3050.93,271079460.0,negative_bubble,0.6029943102366561,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0,0.0,323.62664079732343,987362.2272077779,987362.2272077779,0.9873622272077779,0.9789572310051948,-0.007126980666031013,-0.007126980666031013,0.0,False,1.098712445506913,-0.10134609720176735
2023-11-17,000001.SH,3043.62,3055.86,3033.75,3054.37,267606393.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,988475.5028521208,988475.5028521208,0.9884755028521208,0.9800610298057763,0.0011275250497391198,0.0011275250497388978,2.220446049250313e-16,False,1.098712445506913,-0.10033284241531659
2023-11-20,000001.SH,3056.93,3072.51,3043.51,3068.32,287556998.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,992990.0944912435,992990.0944912435,0.9929900944912434,0.9845371906395295,0.0045672266293868,0.0045672266293868,0.0,False,1.098712445506913,-0.09622385861561122
2023-11-21,000001.SH,3074.83,3089.77,3063.34,3067.93,330733102.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,992863.8801013324,992863.8801013324,0.9928638801013324,0.9844120506592309,-0.00012710538666116378,-0.00012710538666116378,0.0,False,1.098712445506913,-0.096338733431517
2023-11-22,000001.SH,3060.5,3067.96,3043.61,3043.61,289056490.0,none,0.0,无信号,hold,1.0,default_cli,1.0,0.0,323.62664079732343,984993.2801971416,984993.2801971416,0.9849932801971416,0.9766084498365158,-0.007927169133585155,-0.007927169133585044,-1.1102230246251565e-16,False,1.098712445506913,-0.1035022091310751
2023-11-23,000001.SH,3041.68,3062.87,3034.3,3061.86,276592059.0,bubble_warning,0.4269407776472931,观察信号,reduce,0.5,default_cli,0.5016030569583572,492036.68508808437,161.7323732648955,495201.8844048529,987238.5694929373,0.9872385694929373,0.9824643591709957,0.0022794970696107253,0.005996169022969511,-0.0037166719533587855,True,1.098712445506913,-0.1014586450438768
2023-11-24,000001.SH,3060.33,3060.33,3037.2,3040.97,287788413.0,none,0.0,无信号,hold,0.5,default_cli,0.49841330487687385,493495.1218186032,161.25542986502225,490372.92455663666,983868.0463752399,0.9838680463752398,0.9757613484314184,-0.00341409181311525,-0.006822650284467713,0.003408558471352463,True,1.098712445506913,-0.10452634772757807
2023-11-27,000001.SH,3038.19,3038.36,3015.01,3031.7,310517868.0,none,0.0,无信号,hold,0.5,default_cli,0.49946521262879723,491709.34256700403,161.8427372759295,490658.6265994354,982367.9691664395,0.9823679691664395,0.9727868673612469,-0.0015246731656007873,-0.003048369434752729,0.0015236962691519418,True,1.098712445506913,-0.1058916523757002
2023-11-28,000001.SH,3028.6,3039.69,3020.23,3038.55,268920746.0,none,0.0,无信号,hold,0.5,default_cli,0.5008199106601582,490932.8954761741,162.09890392501003,492545.62452133925,983478.5199975134,0.9834785199975133,0.9749848388100792,0.0011304835519181378,0.002259458389682445,-0.0011289748377643072,True,1.098712445506913,-0.10488087759507836
2023-11-29,000001.SH,3038.46,3038.98,3017.66,3021.69,277956448.0,none,0.0,无信号,hold,0.5,default_cli,0.4986162895302927,491731.7258270585,161.83578714650733,489017.57966272975,980749.3054897883,0.9807493054897883,0.9695749412002528,-0.0027750626497994313,-0.005548699215086161,0.00277363656528673,True,1.098712445506913,-0.1073648892387854
2023-11-30,000001.SH,3021.1,3030.91,3013.77,3029.67,282945357.0,none,0.0,无信号,hold,0.5,default_cli,0.5007080312577719,490326.489743294,162.30055580132878,491717.12489461177,982043.6146379057,0.9820436146379057,0.9721354977202062,0.0013197145701480117,0.002640906247828312,-0.0013211916776803,True,1.098712445506913,-0.10618686567728819
2023-12-01,000001.SH,3027.35,3035.76,3010.23,3031.64,286089700.0,none,0.0,无信号,hold,0.5,default_cli,0.5003539676828583,490833.3865595441,162.13298264915926,491528.83551849716,982362.2220780412,0.9823622220780411,0.9727676150565856,0.00032443308564555906,0.0006502358342657111,-0.000325802748620152,True,1.098712445506913,-0.10589688312412937
2023-12-04,000001.SH,3033.3,3038.98,3022.35,3022.91,288162053.0,none,0.0,无信号,hold,0.5,default_cli,0.4991421536535684,491315.53672616294,161.9739030582395,489632.53129378275,980948.0680199456,0.9809480680199456,0.9699664047283659,-0.0014395444229360344,-0.0028796295074613454,0.001440085084525311,True,1.098712445506913,-0.10718398427955778
2023-12-05,000001.SH,3017.01,3017.01,2972.3,2972.3,293943278.0,none,0.0,无信号,hold,0.5,default_cli,0.4962673821748857,489995.81519823195,162.41098029597268,482734.15673371963,972729.9719319516,0.9727299719319515,0.9537270857465562,-0.00837770760340284,-0.016742145813140263,0.008364438209737424,True,1.098712445506913,-0.11466373580289879
2023-12-06,000001.SH,2966.95,2985.31,2959.6,2968.93,294104187.0,none,0.0,无信号,hold,0.5,default_cli,0.500166364570286,485929.3170101027,163.78048331458012,486252.7903271563,972182.107337259,0.972182107337259,0.9526457479680795,-0.000563223721383288,-0.0011338021061132464,0.0005705783847299584,True,1.098712445506913,-0.11516237818829544
2023-12-07,000001.SH,2965.65,2976.01,2949.14,2966.21,296243687.0,negative_bubble,0.6781298131643687,强抄底信号 (Strong Buy),add,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,971439.8030096884,971439.8030096884,0.9714398030096884,0.9517729768234339,-0.000763544527273563,-0.0009161549783928136,0.00015261045111925053,True,1.098712445506913,-0.11583799111195547
2023-12-08,000001.SH,2965.39,2980.83,2962.33,2969.56,369138705.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,972536.9348176462,972536.9348176462,0.9725369348176461,0.9528478971670233,0.0011293873326567727,0.0011293873326567727,0.0,False,1.098712445506913,-0.114839429739101
2023-12-11,000001.SH,2956.29,2995.67,2930.42,2991.44,360216344.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,979702.6792827555,979702.6792827554,0.9797026792827553,0.9598685709335121,0.007368094936623493,0.007368094936623715,-2.220446049250313e-16,False,1.098712445506913,-0.1083174826232629
2023-12-12,000001.SH,2986.33,3003.75,2980.45,3003.44,287638762.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,983632.7036694699,983632.7036694698,0.9836327036694698,0.9637190318657729,0.004011445992565532,0.004011445992565532,0.0,False,1.098712445506913,-0.10474054636229135
2023-12-13,000001.SH,2997.34,2997.34,2968.76,2968.76,282754098.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,972274.9331918652,972274.9331918652,0.9722749331918652,0.9525911997715393,-0.01154675971552599,-0.0115467597155261,1.1102230246251565e-16,False,1.098712445506913,-0.115077892156499
2023-12-14,000001.SH,2979.7,2986.18,2958.07,2958.99,271457650.0,negative_bubble,0.6133156439360438,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,969075.2383370152,969075.238337015,0.969075238337015,0.9494562828291903,-0.003290936283162127,-0.003290936283162127,0.0,False,1.098712445506913,-0.11799011442897356
2023-12-15,000001.SH,2966.3,2976.31,2940.03,2942.56,289327642.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,963694.3799475386,963694.3799475385,0.9636943799475385,0.9441843600694365,-0.005552570302704618,-0.005552570302704618,0.0,False,1.098712445506913,-0.12288753632628713
2023-12-18,000001.SH,2936.58,2951.15,2924.33,2930.8,293086999.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,959842.9560485586,959842.9560485585,0.9598429560485585,0.9404109083558211,-0.0039965200369744824,-0.0039965200369744824,0.0,False,1.098712445506913,-0.1263929338620391
2023-12-19,000001.SH,2928.76,2940.5,2914.13,2932.39,265926980.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,960363.6842797981,960363.6842797981,0.960363684279798,0.9409210944293456,0.0005425139893544539,0.0005425139893542319,2.220446049250313e-16,False,1.098712445506913,-0.12591898980746052
2023-12-20,000001.SH,2932.12,2937.1,2902.04,2902.11,265562454.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,950446.9227439888,950446.9227439887,0.9504469227439887,0.9312050980102743,-0.010326048035902424,-0.010326048035902313,-1.1102230246251565e-16,False,1.098712445506913,-0.13494479230597878
2023-12-21,000001.SH,2892.02,2924.26,2882.02,2918.71,282541827.0,negative_bubble,0.606414519823792,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,955883.4564789437,955883.4564789436,0.9558834564789436,0.9365315689665683,0.005719976155279971,0.005719976155280193,-2.220446049250313e-16,False,1.098712445506913,-0.1299966971449681
2023-12-22,000001.SH,2919.29,2935.7,2906.51,2914.78,296628367.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,954596.3734922948,954596.3734922947,0.9545963734922946,0.935270543011253,-0.0013464852623247259,-0.0013464852623247259,0.0,False,1.098712445506913,-0.13116814377043629
2023-12-25,000001.SH,2909.88,2920.63,2903.99,2918.81,229814178.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,955916.2066821663,955916.2066821663,0.9559162066821664,0.9365636561410038,0.001382608635986271,0.001382608635986271,0.0,False,1.098712445506913,-0.1299668893427932
2023-12-26,000001.SH,2917.97,2917.97,2892.84,2898.88,228140855.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,949389.0911798981,949389.091179898,0.949389091179898,0.9301686822760075,-0.006828125160596388,-0.006828125160596166,-2.220446049250313e-16,False,1.098712445506913,-0.13590758431622363
2023-12-27,000001.SH,2900.15,2917.96,2890.17,2914.61,247900882.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,954540.6981468163,954540.6981468163,0.9545406981468163,0.9352159948147126,0.0054262335798653805,0.0054262335798653805,0.0,False,1.098712445506913,-0.1312188170341333
2023-12-28,000001.SH,2913.11,2961.65,2909.39,2954.7,339213116.0,negative_bubble,0.5990739701316143,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,967670.2546187647,967670.2546187646,0.9676702546187647,0.948079743045907,0.013754841985719857,0.013754841985720079,-2.220446049250313e-16,False,1.098712445506913,-0.11926886914227086
2023-12-29,000001.SH,2950.84,2975.03,2950.02,2974.93,290672687.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,974295.6207307008,974295.6207307007,0.9742956207307006,0.9545709784342099,0.0068467187870171475,0.00684671878701737,-2.220446049250313e-16,False,1.098712445506913,-0.11323875076231638
2024-01-02,000001.SH,2972.78,2976.27,2962.28,2962.28,304141793.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,970152.7200230395,970152.7200230395,0.9701527200230395,0.9505119508681185,-0.004252200892121527,-0.004252200892121749,2.220446049250313e-16,False,1.098712445506913,-0.11700943773742356
2024-01-03,000001.SH,2957.11,2971.28,2953.29,2967.25,285455945.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,971780.4051232036,971780.4051232035,0.9717804051232035,0.9521066834375631,0.001677761724077298,0.001677761724077298,0.0,False,1.098712445506913,-0.11552798996933811
2024-01-04,000001.SH,2965.51,2966.68,2936.63,2954.35,264980924.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,967555.6289074855,967555.6289074854,0.9675556289074854,0.9479674379353827,-0.004347459769146633,-0.004347459769146522,-1.1102230246251565e-16,False,1.098712445506913,-0.11937319644988265
2024-01-05,000001.SH,2949.82,2967.97,2916.72,2929.18,301040239.0,negative_bubble,0.6010928688370781,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,959312.402756352,959312.402756352,0.959312402756352,0.9398910961299658,-0.008519640530065709,-0.00851964053006582,1.1102230246251565e-16,False,1.098712445506913,-0.1268758202572704
2024-01-08,000001.SH,2923.46,2924.46,2887.54,2887.54,270275055.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,945675.2181344529,945675.2181344528,0.9456752181344528,0.926529996695021,-0.01421558251797439,-0.014215582517974279,-1.1102230246251565e-16,False,1.098712445506913,-0.1392877890828419
2024-01-09,000001.SH,2887.11,2900.73,2878.41,2893.25,262955975.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,947545.2547384645,947545.2547384645,0.9475452547384645,0.9283621743552883,0.001977461784079315,0.001977461784079093,2.220446049250313e-16,False,1.098712445506913,-0.1375857635786628
2024-01-10,000001.SH,2886.98,2903.16,2870.42,2877.7,244046526.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,942452.598137347,942452.598137347,0.942452598137347,0.9233726187305671,-0.005374578760908966,-0.005374578760909077,1.1102230246251565e-16,False,1.098712445506913,-0.14222087681683848
2024-01-11,000001.SH,2873.8,2896.18,2867.72,2886.65,267050764.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,945383.7413257717,945383.7413257717,0.9453837413257716,0.926244420842545,0.0031101226674081772,0.0031101226674081772,0.0,False,1.098712445506913,-0.13955307852219712
2024-01-12,000001.SH,2880.04,2904.17,2878.88,2881.98,261602931.0,negative_bubble,0.619524235269624,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,943854.3068352753,943854.3068352751,0.9438543068352752,0.9247459497964068,-0.0016177922505328235,-0.0016177922505326015,-2.220446049250313e-16,False,1.098712445506913,-0.1409451028837586
2024-01-15,000001.SH,2872.56,2904.46,2869.22,2886.29,244611236.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,945265.8405941701,945265.8405941701,0.9452658405941702,0.9261289070145772,0.0014954996217879657,0.0014954996217877436,2.220446049250313e-16,False,1.098712445506913,-0.13966038661002622
2024-01-16,000001.SH,2881.56,2896.68,2861.13,2893.99,286286714.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,947787.6062423119,947787.6062423119,0.9477876062423118,0.928599619446111,0.002667784595449474,0.002667784595449474,0.0,False,1.098712445506913,-0.13736518584256963
2024-01-17,000001.SH,2887.29,2887.49,2833.62,2833.62,261251308.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,928016.308556816,928016.3085568158,0.9280163085568158,0.9092285922393959,-0.020860472911102046,-0.020860472911101935,-1.1102230246251565e-16,False,1.098712445506913,-0.15536015601547426
2024-01-18,000001.SH,2822.67,2849.26,2760.98,2845.78,390396855.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,931998.7332686867,931998.7332686866,0.9319987332686865,0.9131303926507536,0.0042913305242058275,0.0042913305242058275,0.0,False,1.098712445506913,-0.1517355272710229
2024-01-19,000001.SH,2836.97,2849.88,2822.84,2832.28,266664388.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,927577.455833633,927577.455833633,0.9275774558336329,0.9087986241019602,-0.004743866356499593,-0.004743866356499815,2.220446049250313e-16,False,1.098712445506913,-0.1557595805646158
2024-01-22,000001.SH,2826.5,2828.32,2735.37,2756.34,350165758.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,902706.951506375,902706.9515063749,0.9027069515063749,0.8844316238356367,-0.0268123208157387,-0.02681232081573859,-1.1102230246251565e-16,False,1.098712445506913,-0.17839562553613109
2024-01-23,000001.SH,2746.89,2784.84,2724.16,2770.98,308749417.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,907501.5812581666,907501.5812581666,0.9075015812581666,0.8891291861729947,0.005311391192668546,0.005311391192668546,0.0,False,1.098712445506913,-0.17403176329774572
2024-01-24,000001.SH,2782.14,2823.7,2743.4,2820.77,369070600.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,923807.9074427093,923807.9074427092,0.9238079074427092,0.9051053903244334,0.01796837220044889,0.01796837220044889,0.0,False,1.098712445506913,-0.1591904585949312
2024-01-25,000001.SH,2823.83,2906.79,2821.71,2906.11,442009045.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,951756.9308728935,951756.9308728934,0.9517569308728935,0.9324885849876945,0.03025415046246227,0.030254150462462492,-2.220446049250313e-16,False,1.098712445506913,-0.13375248021898822
2024-01-26,000001.SH,2897.91,2924.31,2890.48,2910.22,421109084.0,negative_bubble,0.6158141936567789,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,953102.9642253432,953102.9642253432,0.9531029642253432,0.9338073678569937,0.0014142616762615745,0.0014142616762613525,2.220446049250313e-16,False,1.098712445506913,-0.13252737954960536
2024-01-29,000001.SH,2910.61,2923.9,2883.33,2883.36,410581311.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,944306.2596397474,944306.2596397474,0.9443062596397475,0.9251887528036168,-0.009229542783707023,-0.009229542783706912,-1.1102230246251565e-16,False,1.098712445506913,-0.14053375521374678
2024-01-30,000001.SH,2866.28,2881.35,2829.25,2830.53,335661226.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,927004.3272772371,927004.3272772371,0.9270043272772371,0.9082370985493389,-0.018322373897119992,-0.018322373897119992,0.0,False,1.098712445506913,-0.15628121710267417
2024-01-31,000001.SH,2815.5,2834.01,2782.59,2788.55,377103965.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,913255.791964381,913255.791964381,0.913255791964381,0.8947669027213132,-0.014831144697282861,-0.014831144697282861,0.0,False,1.098712445506913,-0.1687945324556398
2024-02-01,000001.SH,2773.42,2805.01,2752.78,2770.74,352889185.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,907422.9807704323,907422.9807704322,0.9074229807704322,0.8890521769543495,-0.006386831866023734,-0.006386831866023734,0.0,False,1.098712445506913,-0.1741033020229653
2024-02-02,000001.SH,2773.29,2791.68,2666.33,2730.15,426230199.0,negative_bubble,0.5917331810383815,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,894129.6732823707,894129.6732823707,0.8941296732823707,0.8760279928509775,-0.014649516013772401,-0.014649516013772401,0.0,False,1.098712445506913,-0.18620228892570156
2024-02-05,000001.SH,2716.08,2739.74,2635.09,2702.19,478990292.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,884972.716461326,884972.716461326,0.884972716461326,0.8670564188788099,-0.010241195538706727,-0.010241195538706727,0.0,False,1.098712445506913,-0.19453655041376539
2024-02-06,000001.SH,2680.48,2802.93,2669.67,2789.49,502849313.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,913563.6438746735,913563.6438746734,0.9135636438746734,0.8950685221610069,0.032307128662307116,0.032307128662307116,0.0,False,1.098712445506913,-0.1685143391151973
2024-02-07,000001.SH,2791.51,2829.7,2770.53,2829.7,547117439.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,926732.5005904892,926732.5005904892,0.9267325005904893,0.907970775001524,0.014414821347271456,0.014414821347271456,0.0,False,1.098712445506913,-0.1565286218607248
2024-02-08,000001.SH,2832.49,2867.47,2827.9,2865.9,531108893.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,938588.0741570779,938588.0741570778,0.9385880741570778,0.9195863321471774,0.012792875569848317,0.012792875569848539,-2.220446049250313e-16,False,1.098712445506913,-0.1457381974734605
2024-02-19,000001.SH,2886.59,2910.54,2867.71,2910.54,458967704.0,negative_bubble,0.5872464801496241,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,953207.7648756556,953207.7648756555,0.9532077648756555,0.9339100468151874,0.015576258766879514,0.015576258766879514,0.0,False,1.098712445506913,-0.13243199458264632
2024-02-20,000001.SH,2902.88,2927.31,2887.47,2922.73,350138735.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,957200.014648493,957200.0146484929,0.9572000146484929,0.9378214733788757,0.004188226239804305,0.004188226239804305,0.0,False,1.098712445506913,-0.12879842349754267
2024-02-21,000001.SH,2906.02,2994.61,2898.05,2950.96,444245463.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,966445.3970182388,966445.3970182387,0.9664453970182386,0.9468796827220192,0.00965877792337988,0.00965877792337988,0.0,False,1.098712445506913,-0.12038368094360696
2024-02-22,000001.SH,2945.45,2988.36,2944.5,2988.36,354132536.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,978693.9730234989,978693.9730234989,0.9786939730234989,0.9588802859608986,0.012673841732860014,0.012673841732859792,2.220446049250313e-16,False,1.098712445506913,-0.10923556293024528
2024-02-23,000001.SH,2992.91,3009.14,2979.97,3004.88,380083270.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,984104.3065958758,984104.3065958756,0.9841043065958757,0.9641810871776442,0.0055281157557989236,0.005528115755799146,-2.220446049250313e-16,False,1.098712445506913,-0.1043113140109746
2024-02-26,000001.SH,3002.12,3009.48,2967.06,2977.02,409026558.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,974980.0999780536,974980.0999780535,0.9749800999780535,0.9552416003799121,-0.009271584888581375,-0.009271584888581264,-1.1102230246251565e-16,False,1.098712445506913,-0.11261576769686377
2024-02-27,000001.SH,2966.42,3015.48,2961.15,3015.48,372984687.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,987575.8281374734,987575.8281374734,0.9875758281374735,0.9675823276678078,0.012918959227684157,0.012918959227684157,0.0,False,1.098712445506913,-0.10115168698044963
2024-02-28,000001.SH,3016.26,3031.49,2957.85,2957.85,544109093.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,968701.8860202773,968701.8860202772,0.9687018860202772,0.9490904890406254,-0.019111385252099322,-0.01911138525209921,-1.1102230246251565e-16,False,1.098712445506913,-0.1183299233737658
2024-02-29,000001.SH,2943.62,3015.17,2943.62,3015.17,409696374.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,987474.3025074834,987474.3025074834,0.9874743025074834,0.9674828574270578,0.019378940784691823,0.0193789407846916,2.220446049250313e-16,False,1.098712445506913,-0.10124409116719135
2024-03-01,000001.SH,3013.82,3032.23,3003.76,3027.02,379132184.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,991355.2015893639,991355.2015893639,0.9913552015893639,0.9712851875976652,0.003930126659524857,0.0039301266595250794,-2.220446049250313e-16,False,1.098712445506913,-0.09771186660948195
2024-03-04,000001.SH,3026.61,3040.34,3007.68,3039.31,387760002.0,negative_bubble,0.5758017380270817,强抄底信号 (Strong Buy),hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,995380.2015654239,995380.2015654237,0.9953802015654237,0.975228701335789,0.004060098710943372,0.004060098710943372,0.0,False,1.098712445506913,-0.09404848772220376
2024-03-05,000001.SH,3027.1,3052.54,3022.18,3047.79,383509955.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,998157.4187987021,998157.4187987021,0.9981574187987021,0.97794969372792,0.0027901069650677623,0.0027901069650677623,0.0,False,1.098712445506913,-0.09152078609778358
2024-03-06,000001.SH,3041.75,3060.56,3034.35,3039.93,340982739.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,995583.252825404,995583.252825404,0.995583252825404,0.9754276418172891,-0.002578917838827577,-0.002578917838827466,-1.1102230246251565e-16,False,1.098712445506913,-0.09386367934872009
2024-03-07,000001.SH,3040.21,3063.69,3023.12,3027.4,377154391.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,991479.6523616099,991479.6523616097,0.9914796523616097,0.9714071188605202,-0.004121805436309356,-0.004121805436309356,0.0,False,1.098712445506913,-0.09759859696121798
2024-03-08,000001.SH,3026.17,3049.19,3016.9,3046.02,319204392.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,997577.7402016617,997577.7402016616,0.9975777402016616,0.9773817507404114,0.006150492171500321,0.006150492171500321,0.0,False,1.098712445506913,-0.09204838419627703
2024-03-11,000001.SH,3042.62,3068.46,3035.45,3068.46,361608821.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,1004926.8858048178,1004926.8858048178,1.0049268858048177,0.9845821126837391,0.0073669903677586746,0.0073669903677586746,0.0,False,1.098712445506913,-0.08535951338826009
2024-03-12,000001.SH,3068.18,3075.13,3044.86,3055.94,415743914.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,1000826.5603613456,1000826.5603613455,1.0008265603613455,0.9805647984444137,-0.004080222652405596,-0.004080222652405485,-1.1102230246251565e-16,False,1.098712445506913,-0.08909145022054055
2024-03-13,000001.SH,3053.34,3061.95,3031.9,3043.83,365047453.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,996860.5107510863,996860.5107510863,0.9968605107510863,0.9766790416202739,-0.003962774138235647,-0.003962774138235758,1.1102230246251565e-16,False,1.098712445506913,-0.0927011750639043
2024-03-14,000001.SH,3042.41,3060.0,3020.64,3038.23,364072290.0,none,0.0,无信号,hold,1.0,default_cli,1.0000000000000002,-5.820766091346741e-11,327.50203222620394,995026.4993706195,995026.4993706194,0.9950264993706194,0.9748821598518855,-0.001839787373145163,-0.001839787373144941,-2.220446049250313e-16,False,1.098712445506913,-0.09437041198569118
2024-03-15,000001.SH,3031.52,3056.45,3023.22,3054.64,360268463.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,1000400.8077194516,1000400.8077194516,1.0004008077194515,0.9801476651767521,0.005401171076580891,0.005401171076580669,2.220446049250313e-16,False,1.098712445506913,-0.08947895164881248
2024-03-18,000001.SH,3057.21,3085.31,3055.92,3084.93,406653508.0,none,0.0,无信号,hold,1.0,default_cli,1.0,-5.820766091346741e-11,327.50203222620394,1010320.8442755833,1010320.8442755833,1.0103208442755833,0.9898668703132669,0.00991606212188656,0.009916062121886782,-2.220446049250313e-16,False,1.098712445506913,-0.08045016837007657
