symbol,symbol_name,fast_ma,slow_ma,atr_config,total_return,benchmark_return,annualized_return,annualized_benchmark,annualized_excess_return,max_drawdown,trade_count,holding_ratio,eligible
000001.SH,上证综指,30,60,严格ATR,0.08088394541439858,0.4159674962644584,0.013618714173945667,0.062356150000821176,-0.04873743582687551,-0.23474506507610604,10,0.9592822636300897,False
399001.SZ,深证成指,30,60,严格ATR,0.0,0.3610504732391635,0.0,0.055072916515021664,-0.055072916515021664,0.0,0,0.9779158040027606,False
399006.SZ,创业板指,30,60,严格ATR,0.46126726413894437,0.7286053695710322,0.06819031417505328,0.09986253819763036,-0.03167222402257708,-0.3154618300106605,4,0.9799861973775017,False
000016.SH,上证50,30,60,严格ATR,-0.08662379416004928,0.04743393802467488,-0.015634308908285988,0.008092271988211497,-0.023726580896497484,-0.3534041352803514,2,0.9806763285024155,False
000300.SH,沪深300,30,60,严格ATR,0.022338972863999995,0.21257830131260746,0.0038496715064686438,0.03408972949497402,-0.030240057988505376,-0.4120389134778649,5,0.979296066252588,False
000905.SH,中证500,30,60,严格ATR,-0.019511344377553863,0.5150870171371282,-0.003420953143903893,0.07493065450709246,-0.07835160765099636,-0.21300609199537335,2,0.810904071773637,False
000852.SH,中证1000,30,60,严格ATR,0.09127033453330058,0.406599093537094,0.015305947741012238,0.061130392469942674,-0.045824444728930436,-0.27957158643729996,3,0.7529330572808833,False
932000.SH,中证2000,30,60,严格ATR,0.4613286953775546,0.7815764070414437,0.06819812384835555,0.10565126134707659,-0.037453137498721034,-0.2768965205012758,8,0.971704623878537,False
000001.SH,上证综指,30,60,宽松ATR,0.1540656807672498,0.4159674962644584,0.025233291555136095,0.062356150000821176,-0.03712285844568508,-0.23474506507610604,8,0.9772256728778468,False
399001.SZ,深证成指,30,60,宽松ATR,0.0,0.3610504732391635,0.0,0.055072916515021664,-0.055072916515021664,0.0,0,0.9779158040027606,False
399006.SZ,创业板指,30,60,宽松ATR,0.3922871138001969,0.7286053695710322,0.05924473416659515,0.09986253819763036,-0.04061780403103521,-0.4446285639916818,5,0.9799861973775017,False
000016.SH,上证50,30,60,宽松ATR,-0.07787395272299924,0.04743393802467488,-0.014000778318064344,0.008092271988211497,-0.02209305030627584,-0.28842327473119567,2,0.9806763285024155,False
000300.SH,沪深300,30,60,宽松ATR,0.014637564115249857,0.21257830131260746,0.002530408098393222,0.03408972949497402,-0.0315593213965808,-0.4120389134778649,4,0.979296066252588,False
000905.SH,中证500,30,60,宽松ATR,0.14253432779169528,0.5150870171371282,0.023444316770240725,0.07493065450709246,-0.05148633773685174,-0.2820795410362543,1,0.9779158040027606,False
000852.SH,中证1000,30,60,宽松ATR,0.13039092344125258,0.406599093537094,0.021544191047803585,0.061130392469942674,-0.03958620142213909,-0.32400018668492936,1,0.9758454106280193,False
932000.SH,中证2000,30,60,宽松ATR,0.4117749533203483,0.7815764070414437,0.06180843038468553,0.10565126134707659,-0.043842830962391055,-0.3419949818829616,4,0.971704623878537,False
000001.SH,上证综指,30,120,标准ATR,-0.04832768487179795,0.17427570149540328,-0.008946561798087393,0.029575192286622976,-0.03852175408471037,-0.19995330098227415,7,0.8243340532757379,False
399001.SZ,深证成指,30,120,标准ATR,0.0,0.06325666140203934,0.0,0.011190154585765333,-0.011190154585765333,0.0,0,0.8394528437724982,False
399006.SZ,创业板指,30,120,标准ATR,0.02044549798429962,0.3029820240443728,0.0036786736430041156,0.04918665855523585,-0.045507984912231736,-0.36533676605845655,5,0.6767458603311735,False
000016.SH,上证50,30,120,标准ATR,-0.009589900825795694,-0.15910128210447694,-0.0017467213496554779,-0.030949104000004724,0.029202382650349246,-0.14835264728925535,3,0.6457883369330454,True
000300.SH,沪深300,30,120,标准ATR,0.03177377868070286,-0.03587082904183869,0.005691019609375125,-0.006605559483294554,0.01229657909266968,-0.2143769434769457,4,0.6472282217422606,True
000905.SH,中证500,30,120,标准ATR,0.0,0.22821935725555798,0.0,0.03799898871109497,-0.03799898871109497,0.0,0,0.2203023758099352,False
000852.SH,中证1000,30,120,标准ATR,0.16632265122669887,0.15169640202200418,0.028306585105731585,0.02595491951720752,0.0023516655885240656,-0.09230265063016119,1,0.7422606191504679,False
932000.SH,中证2000,30,120,标准ATR,0.4303975123583983,0.5404945346094505,0.06709679550064873,0.08154933858619318,-0.014452543085544445,-0.3434894497752059,2,0.8459323254139669,False
000001.SH,上证综指,30,120,长窗口ATR,-0.04832768487179795,0.17427570149540328,-0.008946561798087393,0.029575192286622976,-0.03852175408471037,-0.19995330098227415,7,0.8243340532757379,False
399001.SZ,深证成指,30,120,长窗口ATR,0.0,0.06325666140203934,0.0,0.011190154585765333,-0.011190154585765333,0.0,0,0.8394528437724982,False
399006.SZ,创业板指,30,120,长窗口ATR,0.4001776663432506,0.3029820240443728,0.06297083373919055,0.04918665855523585,0.013784175183954694,-0.28053710922655406,5,0.3714902807775378,True
000016.SH,上证50,30,120,长窗口ATR,0.012552498304502002,-0.15910128210447694,0.002265731326068332,-0.030949104000004724,0.033214835326073056,-0.18947670809045902,2,0.6457883369330454,False
000300.SH,沪深300,30,120,长窗口ATR,0.10508539206864742,-0.03587082904183869,0.01829382694097048,-0.006605559483294554,0.024899386424265035,-0.1458045615263095,4,0.5557955363570914,True
000905.SH,中证500,30,120,长窗口ATR,0.24347803332114903,0.22821935725555798,0.04032675192811941,0.03799898871109497,0.0023277632170244367,-0.10784244534936394,1,0.712742980561555,False
000852.SH,中证1000,30,120,长窗口ATR,0.16632265122669887,0.15169640202200418,0.028306585105731585,0.02595491951720752,0.0023516655885240656,-0.09230265063016119,1,0.4528437724982001,False
932000.SH,中证2000,30,120,长窗口ATR,0.28600995537815255,0.5404945346094505,0.04669393038215697,0.08154933858619318,-0.03485540820403621,-0.24039521865003732,6,0.8459323254139669,False
000001.SH,上证综指,30,120,短周期ATR,0.023710938389851277,0.17427570149540328,0.004260611838072581,0.029575192286622976,-0.025314580448550394,-0.16575245337851563,6,0.8423326133909287,False
399001.SZ,深证成指,30,120,短周期ATR,0.0,0.06325666140203934,0.0,0.011190154585765333,-0.011190154585765333,0.0,0,0.8394528437724982,False
399006.SZ,创业板指,30,120,短周期ATR,0.36735275833810177,0.3029820240443728,0.0584057696467406,0.04918665855523585,0.00921911109150475,-0.14229268408949647,4,0.5766738660907127,True
000016.SH,上证50,30,120,短周期ATR,-0.009589900825795694,-0.15910128210447694,-0.0017467213496554779,-0.030949104000004724,0.029202382650349246,-0.14835264728925535,3,0.6457883369330454,True
000300.SH,沪深300,30,120,短周期ATR,-0.050091673589301666,-0.03587082904183869,-0.009280090685234499,-0.006605559483294554,-0.0026745312019399448,-0.2958497054436998,4,0.7393808495320374,False
000905.SH,中证500,30,120,短周期ATR,0.19566080295430077,0.22821935725555798,0.03295182594784296,0.03799898871109497,-0.005047162763252011,-0.09892206495794864,1,0.558675305975522,False
000852.SH,中证1000,30,120,短周期ATR,0.15999259027795287,0.15169640202200418,0.027291793365709527,0.02595491951720752,0.001336873848502007,-0.09277329663252798,1,0.7674586033117351,False
932000.SH,中证2000,30,120,短周期ATR,0.3920464059189983,0.5404945346094505,0.06184822339702678,0.08154933858619318,-0.019701115189166396,-0.37541066982756754,4,0.8459323254139669,False
000001.SH,上证综指,30,120,长周期ATR,0.02492281146000308,0.17427570149540328,0.004476194680151924,0.029575192286622976,-0.025098997606471052,-0.2110338284678447,8,0.8322534197264219,False
399001.SZ,深证成指,30,120,长周期ATR,0.0,0.06325666140203934,0.0,0.011190154585765333,-0.011190154585765333,0.0,0,0.8394528437724982,False
399006.SZ,创业板指,30,120,长周期ATR,-0.014010618624651028,0.3029820240443728,-0.002556584417844121,0.04918665855523585,-0.05174324297307997,-0.22871098837498527,3,0.8488120950323974,False
000016.SH,上证50,30,120,长周期ATR,-0.0025884902901497364,-0.15910128210447694,-0.00047011642128136355,-0.030949104000004724,0.03047898757872336,-0.19723230663797975,4,0.6652267818574514,True
000300.SH,沪深300,30,120,长周期ATR,-0.050091673589301666,-0.03587082904183869,-0.009280090685234499,-0.006605559483294554,-0.0026745312019399448,-0.2958497054436998,4,0.7393808495320374,False
000905.SH,中证500,30,120,长周期ATR,0.13982916498625242,0.22821935725555798,0.024028825965759948,0.03799898871109497,-0.013970162745335024,-0.19886220667394583,1,0.7724982001439885,False
000852.SH,中证1000,30,120,长周期ATR,0.25885963549614943,0.15169640202200418,0.04264972198027839,0.02595491951720752,0.016694802463070868,-0.0973868456323348,1,0.7084233261339092,False
932000.SH,中证2000,30,120,长周期ATR,0.0847806943182492,0.5404945346094505,0.014873540856361167,0.08154933858619318,-0.06667579772983201,-0.2614796042407963,9,0.8329733621310296,False
000001.SH,上证综指,30,120,严格ATR,-0.04601075652259978,0.17427570149540328,-0.008509253007571549,0.029575192286622976,-0.038084445294194524,-0.16342975154565687,7,0.7732181425485961,False
399001.SZ,深证成指,30,120,严格ATR,0.0,0.06325666140203934,0.0,0.011190154585765333,-0.011190154585765333,0.0,0,0.8394528437724982,False
399006.SZ,创业板指,30,120,严格ATR,0.4001776663432506,0.3029820240443728,0.06297083373919055,0.04918665855523585,0.013784175183954694,-0.28053710922655406,5,0.3714902807775378,True
000016.SH,上证50,30,120,严格ATR,-0.009589900825795694,-0.15910128210447694,-0.0017467213496554779,-0.030949104000004724,0.029202382650349246,-0.14835264728925535,3,0.6457883369330454,True
000300.SH,沪深300,30,120,严格ATR,0.03177377868070286,-0.03587082904183869,0.005691019609375125,-0.006605559483294554,0.01229657909266968,-0.2143769434769457,4,0.6472282217422606,True
000905.SH,中证500,30,120,严格ATR,0.0,0.22821935725555798,0.0,0.03799898871109497,-0.03799898871109497,0.0,0,0.2203023758099352,False
000852.SH,中证1000,30,120,严格ATR,0.0,0.15169640202200418,0.0,0.02595491951720752,-0.02595491951720752,0.0,0,0.3002159827213823,False
932000.SH,中证2000,30,120,严格ATR,0.3020160744626521,0.5404945346094505,0.0490455026986103,0.08154933858619318,-0.03250383588758288,-0.30711668455246943,4,0.8459323254139669,False
000001.SH,上证综指,30,120,宽松ATR,0.046242901772350464,0.17427570149540328,0.008235164336254819,0.029575192286622976,-0.021340027950368157,-0.19995330098227415,6,0.8423326133909287,False
399001.SZ,深证成指,30,120,宽松ATR,0.0,0.06325666140203934,0.0,0.011190154585765333,-0.011190154585765333,0.0,0,0.8394528437724982,False
399006.SZ,创业板指,30,120,宽松ATR,-0.05658918403560331,0.3029820240443728,-0.01051300721256443,0.04918665855523585,-0.05969966576780028,-0.44174745984014874,3,0.7602591792656588,False
000016.SH,上证50,30,120,宽松ATR,0.012552498304502002,-0.15910128210447694,0.002265731326068332,-0.030949104000004724,0.033214835326073056,-0.18947670809045902,2,0.6457883369330454,False
000300.SH,沪深300,30,120,宽松ATR,0.03177377868070286,-0.03587082904183869,0.005691019609375125,-0.006605559483294554,0.01229657909266968,-0.2143769434769457,4,0.6472282217422606,True
000905.SH,中证500,30,120,宽松ATR,0.1293427810145511,0.22821935725555798,0.022313139814201577,0.03799898871109497,-0.015685848896893395,-0.28540056646401557,1,0.8984881209503239,False
000852.SH,中证1000,30,120,宽松ATR,0.08471640619554832,0.15169640202200418,0.014862628725740734,0.02595491951720752,-0.011092290791466786,-0.2926027513071915,1,0.8423326133909287,False
932000.SH,中证2000,30,120,宽松ATR,0.4303975123583983,0.5404945346094505,0.06709679550064873,0.08154933858619318,-0.014452543085544445,-0.3434894497752059,2,0.8459323254139669,False
000001.SH,上证综指,30,250,标准ATR,0.07888216116400049,0.08755227654815001,0.015313219028674663,0.016941144159684285,-0.001627925131009622,-0.04649097176292549,1,0.3598093725178713,False
399001.SZ,深证成指,30,250,标准ATR,0.0,-0.1044591658027142,0.0,-0.02184097316835798,0.02184097316835798,0.0,0,0.04765687053216839,False
399006.SZ,创业板指,30,250,标准ATR,0.1672867294756002,0.05289588857298022,0.03144525240774576,0.010370463904571636,0.021074788503174124,-0.18578727052440003,1,0.5949166004765687,False
000016.SH,上证50,30,250,标准ATR,0.03111202853745154,-0.26745636071186063,0.006151280755409161,-0.060395196577113786,0.06654647733252295,-0.034462974630324106,1,0.35901509134233517,False
000300.SH,沪深300,30,250,标准ATR,0.08243894058685197,-0.19279415271147038,0.015982311185487763,-0.041963437694419015,0.05794574887990678,-0.19772245129776533,2,0.574265289912629,False
000905.SH,中证500,30,250,标准ATR,0.0,0.1909677061864794,0.0,0.03560002985418098,-0.03560002985418098,0.0,0,0.27243844320889593,False
000852.SH,中证1000,30,250,标准ATR,0.0,0.18924441633249622,0.0,0.035299922477924905,-0.035299922477924905,0.0,0,0.2708498808578237,False
932000.SH,中证2000,30,250,标准ATR,0.10787220105609818,0.6812540622425114,0.020716183260905074,0.10958994513949638,-0.0888737618785913,-0.22918779894389985,5,0.5655281969817315,False
000001.SH,上证综指,30,250,长窗口ATR,0.21954481052879782,0.08755227654815001,0.040526740325705246,0.016941144159684285,0.02358559616602096,-0.15174907376511604,2,0.6004765687053217,False
399001.SZ,深证成指,30,250,长窗口ATR,0.0,-0.1044591658027142,0.0,-0.02184097316835798,0.02184097316835798,0.0,0,0.6084193804606831,False
399006.SZ,创业板指,30,250,长窗口ATR,0.1672867294756002,0.05289588857298022,0.03144525240774576,0.010370463904571636,0.021074788503174124,-0.18578727052440003,1,0.5949166004765687,False
000016.SH,上证50,30,250,长窗口ATR,0.03111202853745154,-0.26745636071186063,0.006151280755409161,-0.060395196577113786,0.06654647733252295,-0.034462974630324106,1,0.35901509134233517,False
000300.SH,沪深300,30,250,长窗口ATR,0.08243894058685197,-0.19279415271147038,0.015982311185487763,-0.041963437694419015,0.05794574887990678,-0.19772245129776533,2,0.574265289912629,False
000905.SH,中证500,30,250,长窗口ATR,0.0,0.1909677061864794,0.0,0.03560002985418098,-0.03560002985418098,0.0,0,0.0,False
000852.SH,中证1000,30,250,长窗口ATR,0.16247557545009927,0.18924441633249622,0.030592918530968127,0.035299922477924905,-0.004707003946956778,-0.10633460860745503,1,0.5996822875297856,False
932000.SH,中证2000,30,250,长窗口ATR,0.3650784738255035,0.6812540622425114,0.06427287696012485,0.10958994513949638,-0.045317068179371534,-0.20931695913867754,4,0.6330420969023034,False
000001.SH,上证综指,30,250,短周期ATR,0.07888216116400049,0.08755227654815001,0.015313219028674663,0.016941144159684285,-0.001627925131009622,-0.04649097176292549,1,0.3598093725178713,False
399001.SZ,深证成指,30,250,短周期ATR,0.0,-0.1044591658027142,0.0,-0.02184097316835798,0.02184097316835798,0.0,0,0.32247815726767276,False
399006.SZ,创业板指,30,250,短周期ATR,0.1672867294756002,0.05289588857298022,0.03144525240774576,0.010370463904571636,0.021074788503174124,-0.18578727052440003,1,0.5949166004765687,False
000016.SH,上证50,30,250,短周期ATR,0.06551684384279999,-0.26745636071186063,0.012783091213001363,-0.060395196577113786,0.07317828779011515,-0.12393315615720002,2,0.596505162827641,False
000300.SH,沪深300,30,250,短周期ATR,0.08243894058685197,-0.19279415271147038,0.015982311185487763,-0.041963437694419015,0.05794574887990678,-0.19772245129776533,2,0.574265289912629,False
000905.SH,中证500,30,250,短周期ATR,0.0,0.1909677061864794,0.0,0.03560002985418098,-0.03560002985418098,0.0,0,0.27243844320889593,False
000852.SH,中证1000,30,250,短周期ATR,0.16247557545009927,0.18924441633249622,0.030592918530968127,0.035299922477924905,-0.004707003946956778,-0.10633460860745503,1,0.5996822875297856,False
932000.SH,中证2000,30,250,短周期ATR,0.1286131530790009,0.6812540622425114,0.024512752456915976,0.10958994513949638,-0.0850771926825804,-0.10518152170058181,7,0.409054805401112,False
000001.SH,上证综指,30,250,长周期ATR,0.21954481052879782,0.08755227654815001,0.040526740325705246,0.016941144159684285,0.02358559616602096,-0.15174907376511604,2,0.6004765687053217,False
399001.SZ,深证成指,30,250,长周期ATR,0.0,-0.1044591658027142,0.0,-0.02184097316835798,0.02184097316835798,0.0,0,0.6084193804606831,False
399006.SZ,创业板指,30,250,长周期ATR,0.0,0.05289588857298022,0.0,0.010370463904571636,-0.010370463904571636,0.0,0,0.0,False
000016.SH,上证50,30,250,长周期ATR,0.03111202853745154,-0.26745636071186063,0.006151280755409161,-0.060395196577113786,0.06654647733252295,-0.034462974630324106,1,0.35901509134233517,False
000300.SH,沪深300,30,250,长周期ATR,0.11367830696284686,-0.19279415271147038,0.021784664170405366,-0.041963437694419015,0.06374810186482438,-0.16692444925917393,4,0.574265289912629,True
000905.SH,中证500,30,250,长周期ATR,0.0,0.1909677061864794,0.0,0.03560002985418098,-0.03560002985418098,0.0,0,0.0,False
000852.SH,中证1000,30,250,长周期ATR,0.0,0.18924441633249622,0.0,0.035299922477924905,-0.035299922477924905,0.0,0,0.5996822875297856,False
932000.SH,中证2000,30,250,长周期ATR,0.3572365878453052,0.6812540622425114,0.06304631142142747,0.10958994513949638,-0.04654363371806891,-0.3769354269286548,4,0.9134233518665608,False
000001.SH,上证综指,30,250,严格ATR,0.07888216116400049,0.08755227654815001,0.015313219028674663,0.016941144159684285,-0.001627925131009622,-0.04649097176292549,1,0.3598093725178713,False
399001.SZ,深证成指,30,250,严格ATR,0.0,-0.1044591658027142,0.0,-0.02184097316835798,0.02184097316835798,0.0,0,0.04765687053216839,False
399006.SZ,创业板指,30,250,严格ATR,0.1672867294756002,0.05289588857298022,0.03144525240774576,0.010370463904571636,0.021074788503174124,-0.18578727052440003,1,0.5949166004765687,False
000016.SH,上证50,30,250,严格ATR,0.03111202853745154,-0.26745636071186063,0.006151280755409161,-0.060395196577113786,0.06654647733252295,-0.034462974630324106,1,0.35901509134233517,False
000300.SH,沪深300,30,250,严格ATR,0.08243894058685197,-0.19279415271147038,0.015982311185487763,-0.041963437694419015,0.05794574887990678,-0.19772245129776533,2,0.574265289912629,False
000905.SH,中证500,30,250,严格ATR,0.0,0.1909677061864794,0.0,0.03560002985418098,-0.03560002985418098,0.0,0,0.27243844320889593,False
000852.SH,中证1000,30,250,严格ATR,0.0,0.18924441633249622,0.0,0.035299922477924905,-0.035299922477924905,0.0,0,0.2708498808578237,False
932000.SH,中证2000,30,250,严格ATR,0.1286131530790009,0.6812540622425114,0.024512752456915976,0.10958994513949638,-0.0850771926825804,-0.10518152170058181,7,0.409054805401112,False
000001.SH,上证综指,30,250,宽松ATR,0.21954481052879782,0.08755227654815001,0.040526740325705246,0.016941144159684285,0.02358559616602096,-0.15174907376511604,2,0.6004765687053217,False
399001.SZ,深证成指,30,250,宽松ATR,0.0,-0.1044591658027142,0.0,-0.02184097316835798,0.02184097316835798,0.0,0,0.8379666401906275,False
399006.SZ,创业板指,30,250,宽松ATR,0.1672867294756002,0.05289588857298022,0.03144525240774576,0.010370463904571636,0.021074788503174124,-0.18578727052440003,1,0.5949166004765687,False
000016.SH,上证50,30,250,宽松ATR,0.06551684384279999,-0.26745636071186063,0.012783091213001363,-0.060395196577113786,0.07317828779011515,-0.12393315615720002,2,0.596505162827641,False
000300.SH,沪深300,30,250,宽松ATR,0.08243894058685197,-0.19279415271147038,0.015982311185487763,-0.041963437694419015,0.05794574887990678,-0.19772245129776533,2,0.574265289912629,False
000905.SH,中证500,30,250,宽松ATR,0.0,0.1909677061864794,0.0,0.03560002985418098,-0.03560002985418098,0.0,0,0.27243844320889593,False
000852.SH,中证1000,30,250,宽松ATR,0.16247557545009927,0.18924441633249622,0.030592918530968127,0.035299922477924905,-0.004707003946956778,-0.10633460860745503,1,0.5996822875297856,False
932000.SH,中证2000,30,250,宽松ATR,0.3505956109074999,0.6812540622425114,0.06200314184710898,0.10958994513949638,-0.0475868032923874,-0.39125843869464083,4,0.9134233518665608,False
000001.SH,上证综指,60,120,标准ATR,0.035715649094197,0.17427570149540328,0.0063870090782067734,0.029575192286622976,-0.023188183208416202,-0.09973415685232234,1,0.8236141108711303,False
399001.SZ,深证成指,60,120,标准ATR,0.0,0.06325666140203934,0.0,0.011190154585765333,-0.011190154585765333,0.0,0,0.7386609071274298,False
399006.SZ,创业板指,60,120,标准ATR,0.0615116702206997,0.3029820240443728,0.01088886913134468,0.04918665855523585,-0.03829778942389117,-0.12374812819340575,1,0.6364290856731462,False
000016.SH,上证50,60,120,标准ATR,0.053157937301449465,-0.15910128210447694,0.00944089499546008,-0.030949104000004724,0.040389998995464804,-0.10752106007464346,4,0.6277897768178545,True
000300.SH,沪深300,60,120,标准ATR,-0.03642060726310148,-0.03587082904183869,-0.006708354890595958,-0.006605559483294554,-0.00010279540730140369,-0.13270704188525573,3,0.5903527717782577,False
000905.SH,中证500,60,120,标准ATR,0.14153152604139851,0.22821935725555798,0.024306130563878092,0.03799898871109497,-0.01369285814721688,-0.19852841706048463,1,0.748020158387329,False
000852.SH,中证1000,60,120,标准ATR,0.14480845040215296,0.15169640202200418,0.024838970664595506,0.02595491951720752,-0.0011159488526120143,-0.10815609459870124,1,0.6357091432685386,False
932000.SH,中证2000,60,120,标准ATR,0.08890180453530117,0.5404945346094505,0.015571947325735858,0.08154933858619318,-0.06597739126045732,-0.32343240700569065,3,0.8408927285817135,False
000001.SH,上证综指,60,120,长窗口ATR,0.2104763453263978,0.17427570149540328,0.03526227435122142,0.029575192286622976,0.005687082064598448,-0.1656624761165173,6,0.687544996400288,True
399001.SZ,深证成指,60,120,长窗口ATR,0.0,0.06325666140203934,0.0,0.011190154585765333,-0.011190154585765333,0.0,0,0.38228941684665224,False
399006.SZ,创业板指,60,120,长窗口ATR,0.0037694352321520075,0.3029820240443728,0.0006828189585379452,0.04918665855523585,-0.048503839596697906,-0.1922760639966573,3,0.7473002159827213,False
000016.SH,上证50,60,120,长窗口ATR,-0.01510918892240165,-0.15910128210447694,-0.00275830040194347,-0.030949104000004724,0.028190803598061254,-0.13484045685142798,5,0.6277897768178545,True
000300.SH,沪深300,60,120,长窗口ATR,0.059387006811999266,-0.03587082904183869,0.010521482678227168,-0.006605559483294554,0.01712704216152172,-0.12823805492297402,4,0.6328293736501079,True
000905.SH,中证500,60,120,长窗口ATR,0.22324685828890178,0.22821935725555798,0.03723530277063136,0.03799898871109497,-0.0007636859404636098,-0.1070574576789316,1,0.6997840172786177,False
000852.SH,中证1000,60,120,长窗口ATR,0.25885963549614943,0.15169640202200418,0.04264972198027839,0.02595491951720752,0.016694802463070868,-0.0973868456323348,1,0.6357091432685386,False
932000.SH,中证2000,60,120,长窗口ATR,0.08890180453530117,0.5404945346094505,0.015571947325735858,0.08154933858619318,-0.06597739126045732,-0.32343240700569065,3,0.8408927285817135,False
000001.SH,上证综指,60,120,短周期ATR,0.07974394423429931,0.17427570149540328,0.014017005015690476,0.029575192286622976,-0.0155581872709325,-0.09973415685232234,2,0.8236141108711303,False
399001.SZ,深证成指,60,120,短周期ATR,0.4079309893001981,0.06325666140203934,0.06403630631617174,0.011190154585765333,0.05284615173040641,-0.18034474399075406,1,0.6342692584593232,False
399006.SZ,创业板指,60,120,短周期ATR,0.481140307373751,0.3029820240443728,0.07386700484848951,0.04918665855523585,0.024680346293253663,-0.21600294382729135,4,0.45716342692584594,True
000016.SH,上证50,60,120,短周期ATR,-0.030393837732297646,-0.15910128210447694,-0.005584104146593716,-0.030949104000004724,0.025364999853411008,-0.22262720252178114,2,0.7408207343412527,False
000300.SH,沪深300,60,120,短周期ATR,0.07977180818709861,-0.03587082904183869,0.014021752471107263,-0.006605559483294554,0.020627311954401817,-0.11142752509610487,2,0.6328293736501079,False
000905.SH,中证500,60,120,短周期ATR,0.22324685828890178,0.22821935725555798,0.03723530277063136,0.03799898871109497,-0.0007636859404636098,-0.1070574576789316,1,0.748020158387329,False
000852.SH,中证1000,60,120,短周期ATR,0.11338032329170011,0.15169640202200418,0.019676304642189946,0.02595491951720752,-0.006278614875017574,-0.09639252417458921,1,0.24262059035277178,False
932000.SH,中证2000,60,120,短周期ATR,0.08890180453530117,0.5404945346094505,0.015571947325735858,0.08154933858619318,-0.06597739126045732,-0.32343240700569065,3,0.8408927285817135,False
000001.SH,上证综指,60,120,长周期ATR,0.2104763453263978,0.17427570149540328,0.03526227435122142,0.029575192286622976,0.005687082064598448,-0.1656624761165173,6,0.687544996400288,True
399001.SZ,深证成指,60,120,长周期ATR,0.4079309893001981,0.06325666140203934,0.06403630631617174,0.011190154585765333,0.05284615173040641,-0.18034474399075406,1,0.5788336933045356,False
399006.SZ,创业板指,60,120,长周期ATR,0.06134144666370234,0.3029820240443728,0.010859457094339664,0.04918665855523585,-0.03832720146089619,-0.4808092732105105,4,0.8308135349172067,False
000016.SH,上证50,60,120,长周期ATR,-0.04940074679190065,-0.15910128210447694,-0.009149392283587465,-0.030949104000004724,0.021799711716417258,-0.19365969752521484,3,0.7408207343412527,True
000300.SH,沪深300,60,120,长周期ATR,-0.0413905808080004,-0.03587082904183869,-0.007639806645075464,-0.006605559483294554,-0.0010342471617809101,-0.1951735405927394,3,0.6328293736501079,False
000905.SH,中证500,60,120,长周期ATR,0.22324685828890178,0.22821935725555798,0.03723530277063136,0.03799898871109497,-0.0007636859404636098,-0.1070574576789316,1,0.6997840172786177,False
000852.SH,中证1000,60,120,长周期ATR,0.08241056264995006,0.15169640202200418,0.014470889228270112,0.02595491951720752,-0.011484030288937408,-0.2932496790300748,1,0.8351331893448524,False
932000.SH,中证2000,60,120,长周期ATR,0.08890180453530117,0.5404945346094505,0.015571947325735858,0.08154933858619318,-0.06597739126045732,-0.32343240700569065,3,0.8408927285817135,False
000001.SH,上证综指,60,120,严格ATR,0.08121190301109649,0.17427570149540328,0.01426697915830677,0.029575192286622976,-0.015308213128316206,-0.09828914578915371,6,0.687544996400288,False
399001.SZ,深证成指,60,120,严格ATR,0.0,0.06325666140203934,0.0,0.011190154585765333,-0.011190154585765333,0.0,0,0.3621310295176386,False
399006.SZ,创业板指,60,120,严格ATR,0.481140307373751,0.3029820240443728,0.07386700484848951,0.04918665855523585,0.024680346293253663,-0.21600294382729135,4,0.45716342692584594,True
000016.SH,上证50,60,120,严格ATR,0.027374764700597964,-0.15910128210447694,0.004911740787730157,-0.030949104000004724,0.03586084478773488,-0.09781815699856178,6,0.43052555795536357,True
000300.SH,沪深300,60,120,严格ATR,0.012079568817750408,-0.03587082904183869,0.002180785301867827,-0.006605559483294554,0.008786344785162381,-0.08448340111163488,3,0.2685385169186465,True
000905.SH,中证500,60,120,严格ATR,0.22324685828890178,0.22821935725555798,0.03723530277063136,0.03799898871109497,-0.0007636859404636098,-0.1070574576789316,1,0.6637868970482361,False
000852.SH,中证1000,60,120,严格ATR,0.11338032329170011,0.15169640202200418,0.019676304642189946,0.02595491951720752,-0.006278614875017574,-0.09639252417458921,1,0.24262059035277178,False
932000.SH,中证2000,60,120,严格ATR,0.08890180453530117,0.5404945346094505,0.015571947325735858,0.08154933858619318,-0.06597739126045732,-0.32343240700569065,3,0.8408927285817135,False
000001.SH,上证综指,60,120,宽松ATR,0.035715649094197,0.17427570149540328,0.0063870090782067734,0.029575192286622976,-0.023188183208416202,-0.09973415685232234,1,0.8236141108711303,False
399001.SZ,深证成指,60,120,宽松ATR,0.0,0.06325666140203934,0.0,0.011190154585765333,-0.011190154585765333,0.0,0,0.8207343412526998,False
399006.SZ,创业板指,60,120,宽松ATR,0.12045077465715037,0.3029820240443728,0.020848063620414914,0.04918665855523585,-0.028338594934820938,-0.42309391168943644,2,0.8308135349172067,False
000016.SH,上证50,60,120,宽松ATR,0.13973833884149855,-0.15910128210447694,0.024014021397163354,-0.030949104000004724,0.05496312539716808,-0.12849843749388157,2,0.6277897768178545,False
000300.SH,沪深300,60,120,宽松ATR,0.07977180818709861,-0.03587082904183869,0.014021752471107263,-0.006605559483294554,0.020627311954401817,-0.11142752509610487,2,0.6328293736501079,False
000905.SH,中证500,60,120,宽松ATR,0.14153152604139851,0.22821935725555798,0.024306130563878092,0.03799898871109497,-0.01369285814721688,-0.19852841706048463,1,0.748020158387329,False
