symbol,name,window_id,signal_date,market_env,wy_phase,wy_direction,wy_confidence,wy_signal_type,wy_bc,wy_spring,wy_signal,lppl_score,lppl_level,lppl_n_valid,lppl_avg_rmse,lppl_avg_m,fusion_signal,fwd_return,fwd_max_gain,fwd_max_dd,bench_return,excess_return
003003.SZ,天元股份,15,2024-05-20,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-18.11,0.94,27.47,-3.95,-14.16
003003.SZ,天元股份,16,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,0.0,none,0,1.0,0.0,BUY_NO_LPPL,36.33,73.2,3.73,21.64,14.69
003003.SZ,天元股份,17,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,36.29,84.77,15.33,3.48,32.81
003003.SZ,天元股份,18,2025-03-04,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,23.21,70.42,21.91,3.44,19.77
003003.SZ,天元股份,19,2025-04-07,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0255,danger,1,0.038453,0.3375,OTHER,37.51,89.9,12.99,17.08,20.43
003003.SZ,天元股份,20,2025-04-18,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,17.64,61.42,-1.42,18.32,-0.68
300633.SZ,开立医疗,2,2018-02-09,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,63.2,127.5,-0.77,-8.58,71.78
300633.SZ,开立医疗,3,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,23.95,32.81,8.2,21.72,2.23
300633.SZ,开立医疗,4,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,4.62,20.04,15.77,18.05,-13.43
300633.SZ,开立医疗,5,2019-08-06,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-6.85,15.03,19.7,10.9,-17.75
300633.SZ,开立医疗,6,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,31.3,55.28,5.73,35.28,-3.98
300633.SZ,开立医疗,7,2020-07-01,bull_start,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-37.03,4.84,37.19,15.55,-52.58
300633.SZ,开立医疗,8,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,15.19,60.47,-0.47,6.19,9.0
300633.SZ,开立医疗,9,2021-11-10,rebound_start,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-4.91,14.26,15.42,-11.82,6.91
300633.SZ,开立医疗,10,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,52.07,74.68,7.05,4.02,48.05
300633.SZ,开立医疗,11,2022-10-31,bear_bottom,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-9.0,2.38,18.93,13.57,-22.57
300633.SZ,开立医疗,12,2023-05-25,structural_low,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-21.57,4.72,30.77,-5.02,-16.55
300633.SZ,开立医疗,13,2023-10-23,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-12.14,14.64,30.71,2.21,-14.35
300633.SZ,开立医疗,14,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,26.4,33.05,0.0,8.74,17.66
300633.SZ,开立医疗,15,2024-05-20,bull_start,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-31.13,7.11,38.63,-3.95,-27.18
300633.SZ,开立医疗,16,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,7.24,62.37,5.58,21.64,-14.4
300633.SZ,开立医疗,17,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,22.04,23.72,4.65,3.48,18.56
300633.SZ,开立医疗,18,2025-03-04,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-8.3,15.37,15.5,3.44,-11.74
300633.SZ,开立医疗,19,2025-04-07,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,27.15,31.4,-0.3,17.08,10.07
300633.SZ,开立医疗,20,2025-04-18,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,6.02,18.12,9.32,18.32,-12.3
002277.SZ,友阿股份,1,2017-05-11,bull_start,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,6.32,7.74,5.85,14.49,-8.17
002277.SZ,友阿股份,2,2018-02-09,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,3.36,26.23,1.35,-8.58,11.94
002277.SZ,友阿股份,3,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,25.23,25.23,4.62,21.72,3.51
002277.SZ,友阿股份,4,2019-01-04,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,2.08,31.85,1.79,18.05,-15.97
002277.SZ,友阿股份,5,2019-08-06,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,4.84,12.26,1.29,10.9,-6.06
002277.SZ,友阿股份,6,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,28.02,55.22,5.22,35.28,-7.26
002277.SZ,友阿股份,7,2020-07-01,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,4.57,43.4,0.51,15.55,-10.98
002277.SZ,友阿股份,8,2021-07-28,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-2.51,11.29,7.84,6.19,-8.7
002277.SZ,友阿股份,9,2021-11-10,rebound_start,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,2.63,12.17,6.91,-11.82,14.45
002277.SZ,友阿股份,10,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,32.08,65.09,5.66,4.02,28.06
002277.SZ,友阿股份,11,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,7.23,40.36,-0.3,13.57,-6.34
002277.SZ,友阿股份,12,2023-05-25,structural_low,distribution,空仓观望,B,distribution,True,False,HOLD,0.0,none,0,1.0,0.0,OTHER,0.0,14.6,5.59,-5.02,5.02
002277.SZ,友阿股份,13,2023-10-23,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-15.36,51.96,30.39,2.21,-17.57
002277.SZ,友阿股份,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-16.23,16.6,19.62,8.74,-24.97
002277.SZ,友阿股份,15,2024-05-20,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-6.3,1.11,24.44,-3.95,-2.35
002277.SZ,友阿股份,16,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,0.0,none,0,1.0,0.0,BUY_NO_LPPL,152.53,265.44,2.3,21.64,130.89
002277.SZ,友阿股份,17,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,29.65,48.02,7.93,3.48,26.17
002277.SZ,友阿股份,18,2025-03-04,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,6.33,28.21,20.25,3.44,2.89
002277.SZ,友阿股份,19,2025-04-07,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,32.13,50.85,6.17,17.08,15.05
002277.SZ,友阿股份,20,2025-04-18,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,32.29,37.87,10.47,18.32,13.97
600841.SH,动力新科,1,2017-05-11,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-2.98,14.75,12.72,14.49,-17.47
600841.SH,动力新科,2,2018-02-09,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-15.86,58.15,20.7,-8.58,-7.28
600841.SH,动力新科,3,2018-10-19,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,27.23,38.1,4.02,21.72,5.51
600841.SH,动力新科,4,2019-01-04,rebound_start,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,12.86,60.84,-0.3,18.05,-5.19
600841.SH,动力新科,5,2019-08-06,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-1.95,8.77,7.94,10.9,-12.85
600841.SH,动力新科,6,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,21.47,30.83,1.84,35.28,-13.81
600841.SH,动力新科,7,2020-07-01,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,19.05,56.3,0.57,15.55,3.5
600841.SH,动力新科,8,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,38.41,59.16,0.22,6.19,32.22
600841.SH,动力新科,9,2021-11-10,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,1.56,32.29,11.65,-11.82,13.38
600841.SH,动力新科,10,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-9.58,18.3,19.29,4.02,-13.6
600841.SH,动力新科,11,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,6.99,21.3,1.63,13.57,-6.58
600841.SH,动力新科,12,2023-05-25,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-5.29,6.25,11.86,-5.02,-0.27
600841.SH,动力新科,13,2023-10-23,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-26.53,27.62,47.29,2.21,-28.74
600841.SH,动力新科,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-11.28,78.72,25.13,8.74,-20.02
600841.SH,动力新科,15,2024-05-20,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-3.79,41.94,27.49,-3.95,0.16
600841.SH,动力新科,16,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,22.42,80.41,6.19,21.64,0.78
600841.SH,动力新科,17,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,28.1,63.4,8.06,3.48,24.62
600841.SH,动力新科,18,2025-03-04,bull_start,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-0.79,18.3,33.44,3.44,-4.23
600841.SH,动力新科,19,2025-04-07,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,35.5,43.98,16.77,17.08,18.42
600841.SH,动力新科,20,2025-04-18,rebound_start,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,34.25,59.88,0.98,18.32,15.93
300772.SZ,运达股份,6,2020-03-23,event_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,24.29,29.14,1.29,35.28,-10.99
300772.SZ,运达股份,7,2020-07-01,bull_start,distribution,空仓观望,C,distribution,True,False,HOLD,0.0,none,0,1.0,0.0,OTHER,19.56,41.08,0.24,15.55,4.01
300772.SZ,运达股份,8,2021-07-28,structural_low,markup,持有观察,D,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,73.06,153.53,3.37,6.19,66.87
300772.SZ,运达股份,9,2021-11-10,rebound_start,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-36.83,1.84,43.58,-11.82,-25.01
300772.SZ,运达股份,10,2022-04-27,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,60.74,106.63,6.43,4.02,56.72
300772.SZ,运达股份,11,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-17.3,8.62,23.53,13.57,-30.87
300772.SZ,运达股份,12,2023-05-25,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-20.13,0.58,24.51,-5.02,-15.11
300772.SZ,运达股份,13,2023-10-23,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-8.72,9.4,33.33,2.21,-10.93
300772.SZ,运达股份,14,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,37.43,55.59,2.37,8.74,28.69
300772.SZ,运达股份,15,2024-05-20,bull_start,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-3.02,21.54,12.48,-3.95,0.93
300772.SZ,运达股份,16,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,30.41,72.41,4.7,21.64,8.77
300772.SZ,运达股份,17,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-15.44,10.88,23.92,3.48,-18.92
300772.SZ,运达股份,18,2025-03-04,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-2.24,6.33,26.56,3.44,-5.68
300772.SZ,运达股份,19,2025-04-07,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,58.36,62.56,0.62,17.08,41.28
300772.SZ,运达股份,20,2025-04-18,rebound_start,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,52.07,65.7,3.1,18.32,33.75
000503.SZ,国新健康,1,2017-05-11,bull_start,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,60.85,86.88,-9.99,14.49,46.36
000503.SZ,国新健康,2,2018-02-09,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,2.01,55.72,5.48,-8.58,10.59
000503.SZ,国新健康,3,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,50.82,55.21,3.97,21.72,29.1
000503.SZ,国新健康,4,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,12.92,108.99,13.17,18.05,-5.13
000503.SZ,国新健康,5,2019-08-06,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,26.76,45.35,1.96,10.9,15.86
000503.SZ,国新健康,6,2020-03-23,event_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-0.88,4.99,30.62,35.28,-36.16
000503.SZ,国新健康,7,2020-07-01,bull_start,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-8.41,16.73,19.27,15.55,-23.96
000503.SZ,国新健康,8,2021-07-28,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,44.2,56.55,12.2,6.19,38.01
000503.SZ,国新健康,9,2021-11-10,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,80.48,244.96,2.24,-11.82,92.3
000503.SZ,国新健康,10,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,43.33,66.05,4.76,4.02,39.31
000503.SZ,国新健康,11,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,2.53,25.19,6.81,13.57,-11.04
000503.SZ,国新健康,12,2023-05-25,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-4.74,23.59,7.42,-5.02,0.28
000503.SZ,国新健康,13,2023-10-23,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,0.9,58.62,23.15,2.21,-1.31
000503.SZ,国新健康,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-14.99,40.17,19.9,8.74,-23.73
000503.SZ,国新健康,15,2024-05-20,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-5.14,5.97,25.45,-3.95,-1.19
000503.SZ,国新健康,16,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,55.38,148.92,3.73,21.64,33.74
000503.SZ,国新健康,17,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,1.71,38.11,4.91,3.48,-1.77
000503.SZ,国新健康,18,2025-03-04,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-10.09,11.02,20.27,3.44,-13.53
000503.SZ,国新健康,19,2025-04-07,event_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,4.31,8.05,9.2,17.08,-12.77
000503.SZ,国新健康,20,2025-04-18,rebound_start,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,4.03,11.31,7.19,18.32,-14.29
301387.SZ,光大同创,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-3.39,76.1,11.38,8.74,-12.13
301387.SZ,光大同创,15,2024-05-20,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-32.42,20.69,36.79,-3.95,-28.47
301387.SZ,光大同创,16,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,32.69,44.69,5.54,21.64,11.05
301387.SZ,光大同创,17,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,20.35,40.79,15.72,3.48,16.87
301387.SZ,光大同创,18,2025-03-04,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,5.7,17.66,29.57,3.44,2.26
301387.SZ,光大同创,19,2025-04-07,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,43.23,47.24,12.02,17.08,26.15
301387.SZ,光大同创,20,2025-04-18,rebound_start,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,50.1,60.7,1.67,18.32,31.78
002134.SZ,天津普林,1,2017-05-11,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-37.52,-5.01,47.91,14.49,-52.01
002134.SZ,天津普林,2,2018-02-09,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,26.72,75.52,4.0,-8.58,35.3
002134.SZ,天津普林,3,2018-10-19,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,31.89,36.02,-2.44,21.72,10.17
002134.SZ,天津普林,4,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,31.86,44.5,9.69,18.05,13.81
002134.SZ,天津普林,5,2019-08-06,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,38.28,96.81,2.08,10.9,27.38
002134.SZ,天津普林,6,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,20.14,49.02,11.97,35.28,-15.14
002134.SZ,天津普林,7,2020-07-01,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-12.75,18.81,22.11,15.55,-28.3
002134.SZ,天津普林,8,2021-07-28,structural_low,accumulation,观察等待,C,spring,True,True,BUY,0.0,none,0,1.0,0.0,BUY_NO_LPPL,19.95,41.82,0.26,6.19,13.76
002134.SZ,天津普林,9,2021-11-10,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,5.82,32.33,4.2,-11.82,17.64
002134.SZ,天津普林,10,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,20.45,62.97,4.36,4.02,16.43
002134.SZ,天津普林,11,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,15.63,21.97,6.82,13.57,2.06
002134.SZ,天津普林,12,2023-05-25,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,6.66,23.16,6.97,-5.02,11.68
002134.SZ,天津普林,13,2023-10-23,bear_bottom,accumulation,空仓观望,C,sos_candidate,True,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-25.15,14.52,44.17,2.21,-27.36
002134.SZ,天津普林,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,57.23,57.23,13.2,8.74,48.49
002134.SZ,天津普林,15,2024-05-20,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-0.48,18.02,14.2,-3.95,3.47
002134.SZ,天津普林,16,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,170.62,229.25,3.1,21.64,148.98
002134.SZ,天津普林,17,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,27.39,34.42,24.29,3.48,23.91
002134.SZ,天津普林,18,2025-03-04,bull_start,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-5.49,16.75,39.39,3.44,-8.93
002134.SZ,天津普林,19,2025-04-07,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,35.58,56.01,19.01,17.08,18.5
002134.SZ,天津普林,20,2025-04-18,rebound_start,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,26.63,48.95,3.84,18.32,8.31
300988.SZ,津荣天宇,10,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-31.75,16.99,48.94,4.02,-35.77
300988.SZ,津荣天宇,11,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-4.14,17.45,12.16,13.57,-17.71
300988.SZ,津荣天宇,12,2023-05-25,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,3.69,7.2,12.78,-5.02,8.71
300988.SZ,津荣天宇,13,2023-10-23,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-21.68,30.27,47.35,2.21,-23.89
300988.SZ,津荣天宇,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,80.26,163.98,13.32,8.74,71.52
300988.SZ,津荣天宇,15,2024-05-20,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-11.09,35.15,18.65,-3.95,-7.14
300988.SZ,津荣天宇,16,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,26.51,52.82,2.06,21.64,4.87
300988.SZ,津荣天宇,17,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,22.15,52.49,11.82,3.48,18.67
300988.SZ,津荣天宇,18,2025-03-04,bull_start,markup,持有观察,D,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-0.29,21.2,28.43,3.44,-3.73
300988.SZ,津荣天宇,19,2025-04-07,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,41.31,57.88,6.78,17.08,24.23
300988.SZ,津荣天宇,20,2025-04-18,rebound_start,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,31.2,43.71,1.14,18.32,12.88
603982.SH,泉峰汽车,6,2020-03-23,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,34.91,95.62,2.64,35.28,-0.37
603982.SH,泉峰汽车,7,2020-07-01,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,4.92,29.88,8.76,15.55,-10.63
