run_id,symbol,name,mode,window_count,window_min,window_max,step,positive_consensus_threshold,negative_consensus_threshold,sell_vote_threshold,buy_vote_threshold,sell_confirm_days,buy_confirm_days,vol_breakout_mult,drawdown_confirm_threshold,cooldown_days,buy_volatility_cap,final_nav,total_return,benchmark_return,annualized_return,annualized_excess_return,calmar_ratio,max_drawdown,trade_count,signal_count,average_position,turnover_rate,whipsaw_rate,latest_action,latest_signal,start_date,end_date,reject_reason,eligible,objective_score,risk_band,suggest_position
55,000016.SH,上证50,single_window,16,30,180,60,0.3,0.2,2,3,1,2,1.02,0.08,15,1.0,1.0567679691051166,0.05676796910511661,-0.08202327530145626,0.009263465441871066,0.02345404778483362,0.03297644470914923,-0.28091158775830494,5,5,0.5977468522200132,5.318018961659221,0.0,hold,none,2020-01-02,2026-03-27,,True,0.5489583333333333,DANGER,0-20%
56,000016.SH,上证50,single_window,16,30,180,60,0.3,0.2,2,3,1,2,1.02,0.08,20,1.0,1.0567679691051166,0.05676796910511661,-0.08202327530145626,0.009263465441871066,0.02345404778483362,0.03297644470914923,-0.28091158775830494,5,5,0.5977468522200132,5.318018961659221,0.0,hold,none,2020-01-02,2026-03-27,,True,0.5489583333333333,DANGER,0-20%
25,000016.SH,上证50,single_window,16,30,180,60,0.25,0.2,3,3,1,2,1.0,0.05,15,1.0,0.8412386476020036,-0.15876135239799638,-0.08202327530145626,-0.02845782455396939,-0.014267242211006836,-0.06267155747943295,-0.4540787830796841,1,1,0.8727634194831014,0.9997000899730083,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
26,000016.SH,上证50,single_window,16,30,180,60,0.25,0.2,3,3,1,2,1.0,0.05,20,1.0,0.8412386476020036,-0.15876135239799638,-0.08202327530145626,-0.02845782455396939,-0.014267242211006836,-0.06267155747943295,-0.4540787830796841,1,1,0.8727634194831014,0.9997000899730083,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
27,000016.SH,上证50,single_window,16,30,180,60,0.25,0.2,3,3,1,2,1.0,0.08,15,1.0,0.8412386476020036,-0.15876135239799638,-0.08202327530145626,-0.02845782455396939,-0.014267242211006836,-0.06267155747943295,-0.4540787830796841,1,1,0.8727634194831014,0.9997000899730083,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
28,000016.SH,上证50,single_window,16,30,180,60,0.25,0.2,3,3,1,2,1.0,0.08,20,1.0,0.8412386476020036,-0.15876135239799638,-0.08202327530145626,-0.02845782455396939,-0.014267242211006836,-0.06267155747943295,-0.4540787830796841,1,1,0.8727634194831014,0.9997000899730083,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
29,000016.SH,上证50,single_window,16,30,180,60,0.25,0.2,3,3,1,2,1.02,0.05,15,1.0,0.8412386476020036,-0.15876135239799638,-0.08202327530145626,-0.02845782455396939,-0.014267242211006836,-0.06267155747943295,-0.4540787830796841,1,1,0.8727634194831014,0.9997000899730083,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
30,000016.SH,上证50,single_window,16,30,180,60,0.25,0.2,3,3,1,2,1.02,0.05,20,1.0,0.8412386476020036,-0.15876135239799638,-0.08202327530145626,-0.02845782455396939,-0.014267242211006836,-0.06267155747943295,-0.4540787830796841,1,1,0.8727634194831014,0.9997000899730083,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
31,000016.SH,上证50,single_window,16,30,180,60,0.25,0.2,3,3,1,2,1.02,0.08,15,1.0,0.8412386476020036,-0.15876135239799638,-0.08202327530145626,-0.02845782455396939,-0.014267242211006836,-0.06267155747943295,-0.4540787830796841,1,1,0.8727634194831014,0.9997000899730083,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
32,000016.SH,上证50,single_window,16,30,180,60,0.25,0.2,3,3,1,2,1.02,0.08,20,1.0,0.8412386476020036,-0.15876135239799638,-0.08202327530145626,-0.02845782455396939,-0.014267242211006836,-0.06267155747943295,-0.4540787830796841,1,1,0.8727634194831014,0.9997000899730083,0.0,hold,none,2020-01-02,2026-03-27,"trade_count,non_positive_excess,max_drawdown_cap",False,-1.0,DANGER,0-20%
