date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,atr_ratio,price_drawdown,recent_drawdown_min,param_source
2020-02-11,399001.SZ,10749.97,10839.19,10678.11,10768.63,417815190.0,none,0.0,持有,hold,0.0,1.94061962085622,-0.031239092181635675,-0.12020730702382532,optimal_yaml
2020-02-12,399001.SZ,10735.05,10944.63,10724.09,10940.8,420141761.0,none,0.0,持有,hold,0.0,1.9259281335168534,-0.015750439911190073,-0.12020730702382532,optimal_yaml
2020-02-13,399001.SZ,10936.5,10988.23,10820.92,10864.32,455290399.0,none,0.0,持有,hold,0.0,1.9064745565695533,-0.022630686909178577,-0.12020730702382532,optimal_yaml
2020-02-14,399001.SZ,10854.46,11017.65,10822.13,10916.31,417093369.0,none,0.0,持有,hold,0.0,1.8803373753449995,-0.01795359431731902,-0.12020730702382532,optimal_yaml
2020-02-17,399001.SZ,10974.93,11241.5,10974.93,11241.5,481114964.0,none,0.0,持有,hold,0.0,1.8757042717427184,0.0,-0.12020730702382532,optimal_yaml
2020-02-18,399001.SZ,11244.77,11306.49,11143.39,11306.49,528090836.0,none,0.0,持有,hold,0.0,1.814423724832456,0.0,-0.12020730702382532,optimal_yaml
2020-02-19,399001.SZ,11300.16,11387.99,11229.55,11235.6,537762852.0,none,0.0,持有,hold,0.0,1.6931382723037613,-0.006269850324901793,-0.12020730702382532,optimal_yaml
2020-02-20,399001.SZ,11278.87,11519.07,11248.9,11509.09,551710619.0,none,0.0,持有,hold,0.0,1.5718760149134285,0.0,-0.12020730702382532,optimal_yaml
2020-02-21,399001.SZ,11506.67,11727.89,11493.63,11629.7,600391734.0,none,0.0,持有,hold,0.0,1.2782366044719309,0.0,-0.12020730702382532,optimal_yaml
2020-02-24,399001.SZ,11620.63,11809.75,11548.41,11772.38,620546346.0,none,0.0,持有,hold,0.0,1.1677081743876432,0.0,-0.12020730702382532,optimal_yaml
2020-02-25,399001.SZ,11537.55,11869.41,11350.28,11856.08,730505831.0,none,0.0,持有,hold,0.0,1.205012170674962,0.0,-0.12020730702382532,optimal_yaml
2020-02-26,399001.SZ,11677.63,11770.51,11453.69,11497.55,686513098.0,none,0.0,持有,hold,0.0,1.1806668379173633,-0.030240180565583308,-0.12020730702382532,optimal_yaml
2020-02-27,399001.SZ,11555.82,11684.5,11401.32,11534.02,551694823.0,none,0.0,持有,hold,0.0,1.1941780183747877,-0.0271641216995836,-0.12020730702382532,optimal_yaml
2020-02-28,399001.SZ,11150.66,11338.35,10962.24,10980.78,610890436.0,none,0.0,持有,hold,0.0,1.300923819634533,-0.07382709968218837,-0.12020730702382532,optimal_yaml
2020-03-02,399001.SZ,11115.46,11457.42,11053.29,11381.76,532405548.0,none,0.0,持有,hold,0.0,1.3749619749846216,-0.040006477689084385,-0.09231927656649763,optimal_yaml
2020-03-03,399001.SZ,11597.66,11734.18,11378.76,11484.21,601666152.0,none,0.0,持有,hold,0.0,1.3883132977085995,-0.031365341664361335,-0.07382709968218837,optimal_yaml
2020-03-04,399001.SZ,11411.6,11501.8,11273.26,11493.02,513348245.0,none,0.0,持有,hold,0.0,1.3792115657766593,-0.030622263007672013,-0.07382709968218837,optimal_yaml
2020-03-05,399001.SZ,11644.41,11739.84,11521.29,11711.37,593054204.0,none,0.0,持有,hold,0.0,1.3668019011630421,-0.012205551919352686,-0.07382709968218837,optimal_yaml
2020-03-06,399001.SZ,11555.46,11690.2,11541.78,11582.82,538856740.0,none,0.0,持有,hold,0.0,1.2965556527552933,-0.023048090093858997,-0.07382709968218837,optimal_yaml
2020-03-09,399001.SZ,11363.8,11407.47,11100.91,11108.55,584734799.0,none,0.0,持有,hold,0.0,1.3635588374714824,-0.06305035053744579,-0.07382709968218837,optimal_yaml
2020-03-10,399001.SZ,11016.92,11406.31,10916.95,11403.47,581355154.0,none,0.0,持有,hold,0.0,1.4287047062700755,-0.03817534969399672,-0.07382709968218837,optimal_yaml
2020-03-11,399001.SZ,11436.44,11444.78,11197.09,11200.05,529580219.0,none,0.0,持有,hold,0.0,1.3882671370184645,-0.05533279127671209,-0.07382709968218837,optimal_yaml
2020-03-12,399001.SZ,11022.4,11070.41,10842.38,10941.01,465707946.0,none,0.0,持有,hold,0.0,1.3925803452896113,-0.07718149675103403,-0.07718149675103403,optimal_yaml
2020-03-13,399001.SZ,10382.22,10956.51,10380.17,10831.13,529004537.0,none,0.0,持有,hold,0.0,1.4462446881412347,-0.08644931545671086,-0.08644931545671086,optimal_yaml
2020-03-16,399001.SZ,10867.66,10867.66,10217.93,10253.28,520482615.0,none,0.0,持有,hold,0.0,1.4479673270772258,-0.13518802167326804,-0.13518802167326804,optimal_yaml
2020-03-17,399001.SZ,10337.92,10449.33,9885.86,10202.75,449164287.0,none,0.0,持有,hold,0.0,1.455818538644991,-0.13944996997321202,-0.13944996997321202,optimal_yaml
2020-03-18,399001.SZ,10294.96,10479.78,10029.57,10029.57,452580805.0,none,0.0,持有,hold,0.0,1.4629989236730818,-0.1540568214789374,-0.1540568214789374,optimal_yaml
2020-03-19,399001.SZ,10023.12,10101.8,9719.49,10019.86,432237748.0,none,0.0,持有,hold,0.0,1.3848652771572754,-0.15487581055458455,-0.15487581055458455,optimal_yaml
2020-03-20,399001.SZ,10150.78,10174.51,9964.29,10150.13,380046974.0,none,0.0,持有,hold,0.0,1.2936803791920766,-0.14388819913495865,-0.15487581055458455,optimal_yaml
