symbol,strategy,action,entry_price,stop_loss,take_profit,confidence,phase,regime,macro_regime,stock_regime,current_price,upside_pct,net_upside_pct,risk_pct,est_cost_pct,name,analysis_date,ma5,ma20
301000.SZ,ma_cross,buy,36.86,33.897,41.304,B,golden_cross,,,,36.86,12.06,11.81,8.04,0.25,肇民科技,2026-05-13,35.402,30.684
300999.SZ,ma_cross,buy,28.38,27.514,29.679,B,golden_cross,,,,28.38,4.58,4.33,3.05,0.25,金龙鱼,2026-05-13,28.452,28.234
300998.SZ,wyckoff,buy,28.65,21.134,29.36,C,markup,bull,bull,bull,28.65,2.48,2.23,26.23,0.25,宁波方正,2026-05-13,,
301019.SZ,wyckoff,buy,23.14,19.243,25.24,B,markup,range,bull,range,23.14,9.08,8.83,16.84,0.25,宁波色母,2026-05-13,,
301028.SZ,ma_cross,buy,17.34,16.118,19.173,B,golden_cross,,,,17.34,10.57,10.32,7.05,0.25,鼎熔岩,2026-05-13,16.956,14.992
301022.SZ,ma_cross,buy,30.19,26.844,35.209,C,golden_cross,,,,30.19,16.62,16.37,11.08,0.25,海泰科,2026-05-13,30.824,30.605
301033.SZ,ma_cross,buy,58.33,54.117,64.65,B,golden_cross,,,,58.33,10.83,10.58,7.22,0.25,迈普医学,2026-05-13,57.714,57.307
301023.SZ,wyckoff,buy,43.28,36.835,47.77,C,markup,bull,bull,bull,43.28,10.37,10.12,14.89,0.25,奕帆传动,2026-05-13,,
301029.SZ,wyckoff,buy,29.26,22.238,30.8,C,markup,bull,bull,bull,29.26,5.26,5.01,24.0,0.25,怡合达,2026-05-13,,
301036.SZ,ma_cross,buy,28.7,27.224,30.914,B,golden_cross,,,,28.7,7.71,7.46,5.14,0.25,双乐股份,2026-05-13,28.792,28.418
301048.SZ,ma_cross,buy,11.15,10.612,11.957,B,golden_cross,,,,11.15,7.24,6.99,4.83,0.25,金鹰重工,2026-05-13,11.162,10.9
301046.SZ,ma_cross,buy,27.84,25.644,31.134,B,golden_cross,,,,27.84,11.83,11.58,7.89,0.25,能辉科技,2026-05-13,26.9,25.897
301056.SZ,ma_cross,buy,15.77,14.244,18.059,B,golden_cross,,,,15.77,14.51,14.26,9.68,0.25,森赫股份,2026-05-13,14.954,14.91
301058.SZ,ma_cross,buy,10.02,9.66,10.56,B,golden_cross,,,,10.02,5.39,5.14,3.59,0.25,中粮科工,2026-05-13,10.038,9.929
301072.SZ,wyckoff,buy,25.48,19.97,26.0,C,markup,bull,bull,bull,25.48,2.04,1.79,21.62,0.25,中捷精工,2026-05-13,,
301076.SZ,ma_cross,buy,41.39,38.731,45.379,B,golden_cross,,,,41.39,9.64,9.39,6.42,0.25,新瀚新材,2026-05-13,41.152,38.898
301079.SZ,ma_cross,buy,46.3,39.679,56.231,B,golden_cross,,,,46.3,21.45,21.2,14.3,0.25,邵阳液压,2026-05-13,46.29,46.031
301089.SZ,ma_cross,buy,28.67,26.6,31.775,B,golden_cross,,,,28.67,10.83,10.58,7.22,0.25,拓新药业,2026-05-13,29.462,27.894
301096.SZ,wyckoff,buy,63.69,42.785,65.18,C,markup,range,bull,range,63.69,2.34,2.09,32.82,0.25,百诚医药,2026-05-13,,
301105.SZ,ma_cross,buy,57.79,53.127,64.784,B,golden_cross,,,,57.79,12.1,11.85,8.07,0.25,鸿铭股份,2026-05-13,59.2,58.459
301098.SZ,wyckoff,buy,10.52,7.642,10.79,C,markup,bull,bull,bull,10.52,2.57,2.32,27.36,0.25,金埔园林,2026-05-13,,
301102.SZ,ma_cross,buy,11.13,10.605,11.918,B,golden_cross,,,,11.13,7.08,6.83,4.72,0.25,兆讯传媒,2026-05-13,11.138,10.892
301107.SZ,ma_cross,buy,27.61,26.099,29.877,B,golden_cross,,,,27.61,8.21,7.96,5.47,0.25,瑜欣电子,2026-05-13,27.964,27.949
301119.SZ,ma_cross,buy,43.5,40.012,48.732,B,golden_cross,,,,43.5,12.03,11.78,8.02,0.25,正强股份,2026-05-13,43.596,43.475
301117.SZ,ma_cross,buy,45.55,41.797,51.179,B,golden_cross,,,,45.55,12.36,12.11,8.24,0.25,佳缘科技,2026-05-13,46.442,45.24
301113.SZ,wyckoff,buy,27.1,22.477,28.57,C,markup,bull,bull,bull,27.1,5.42,5.17,17.06,0.25,雅艺科技,2026-05-13,,
301137.SZ,ma_cross,buy,45.78,42.683,50.425,B,golden_cross,,,,45.78,10.15,9.9,6.76,0.25,哈焊华通,2026-05-13,44.986,44.179
301141.SZ,ma_cross,buy,57.7,53.033,64.701,B,golden_cross,,,,57.7,12.13,11.88,8.09,0.25,中科磁业,2026-05-13,58.068,54.453
301152.SZ,wyckoff,buy,33.46,25.372,36.28,C,markup,range,bull,range,33.46,8.43,8.18,24.17,0.25,天力锂能,2026-05-13,,
301159.SZ,ma_cross,buy,40.95,38.1,45.225,B,golden_cross,,,,40.95,10.44,10.19,6.96,0.25,三维天地,2026-05-13,41.428,40.612
301160.SZ,wyckoff,buy,61.56,50.218,69.46,C,markup,range,bull,range,61.56,12.83,12.58,18.42,0.25,翔楼新材,2026-05-13,,
301156.SZ,wyckoff,buy,20.79,17.413,21.56,C,markup,bull,bull,bull,20.79,3.7,3.45,16.24,0.25,美农生物,2026-05-13,,
301168.SZ,wyckoff,buy,44.23,38.636,45.37,C,markup,range,bull,range,44.23,2.58,2.33,12.65,0.25,通灵股份,2026-05-13,,
301168.SZ,ma_cross,buy,44.23,40.648,49.603,B,golden_cross,,,,44.23,12.15,11.9,8.1,0.25,通灵股份,2026-05-13,44.458,43.585
301183.SZ,ma_cross,buy,266.0,229.451,320.823,B,golden_cross,,,,266.0,20.61,20.36,13.74,0.25,东田微,2026-05-13,238.178,202.477
301179.SZ,ma_cross,buy,27.3,24.321,31.768,B,golden_cross,,,,27.3,16.37,16.12,10.91,0.25,泽宇智能,2026-05-13,25.752,25.738
301175.SZ,ma_cross,buy,6.38,6.098,6.803,B,golden_cross,,,,6.38,6.63,6.38,4.42,0.25,中科环保,2026-05-13,6.33,6.267
301177.SZ,wyckoff,buy,31.9,26.298,34.66,C,markup,range,bull,range,31.9,8.65,8.4,17.56,0.25,迪阿股份,2026-05-13,,
301181.SZ,ma_cross,buy,50.6,45.558,58.163,B,golden_cross,,,,50.6,14.95,14.7,9.96,0.25,标榜股份,2026-05-13,48.844,47.271
301200.SZ,ma_cross,buy,233.97,208.174,272.664,B,golden_cross,,,,233.97,16.54,16.29,11.03,0.25,大族数控,2026-05-13,205.562,194.991
301205.SZ,ma_cross,buy,295.65,249.597,364.73,B,golden_cross,,,,295.65,23.37,23.12,15.58,0.25,联特科技,2026-05-13,285.838,269.441
301199.SZ,ma_cross,buy,23.03,21.517,25.3,B,golden_cross,,,,23.03,9.85,9.6,6.57,0.25,迈赫股份,2026-05-13,22.932,22.532
301201.SZ,ma_cross,buy,41.17,37.808,46.213,B,golden_cross,,,,41.17,12.25,12.0,8.17,0.25,诚达药业,2026-05-13,41.982,41.785
301207.SZ,ma_cross,buy,20.9,19.323,23.265,B,golden_cross,,,,20.9,11.32,11.07,7.55,0.25,华兰疫苗,2026-05-13,21.388,20.018
301208.SZ,ma_cross,buy,34.75,33.016,37.351,B,golden_cross,,,,34.75,7.48,7.23,4.99,0.25,中亦科技,2026-05-13,35.068,34.526
301226.SZ,ma_cross,buy,42.21,38.807,47.315,B,golden_cross,,,,42.21,12.09,11.84,8.06,0.25,祥明智能,2026-05-13,41.596,40.207
301218.SZ,ma_cross,buy,33.5,30.636,37.796,B,golden_cross,,,,33.5,12.82,12.57,8.55,0.25,华是科技,2026-05-13,35.232,35.124
301227.SZ,ma_cross,buy,37.62,33.806,43.341,B,golden_cross,,,,37.62,15.21,14.96,10.14,0.25,森鹰窗业,2026-05-13,33.424,33.206
301225.SZ,ma_cross,buy,119.12,106.17,138.545,B,golden_cross,,,,119.12,16.31,16.06,10.87,0.25,恒勃股份,2026-05-13,119.018,111.615
301220.SZ,ma_cross,buy,41.88,38.5,46.95,B,golden_cross,,,,41.88,12.11,11.86,8.07,0.25,亚香股份,2026-05-13,40.56,39.688
301231.SZ,ma_cross,buy,32.22,29.65,36.075,B,golden_cross,,,,32.22,11.96,11.71,7.98,0.25,荣信文化,2026-05-13,31.286,31.096
301252.SZ,ma_cross,buy,43.5,39.516,49.476,B,golden_cross,,,,43.5,13.74,13.49,9.16,0.25,同星科技,2026-05-13,44.082,39.444
301251.SZ,ma_cross,buy,70.95,64.134,81.174,B,golden_cross,,,,70.95,14.41,14.16,9.61,0.25,威尔高,2026-05-13,68.314,66.552
301278.SZ,ma_cross,buy,41.28,37.928,46.308,B,golden_cross,,,,41.28,12.18,11.93,8.12,0.25,快可电子,2026-05-13,41.21,39.873
301293.SZ,ma_cross,buy,70.45,66.001,77.124,B,golden_cross,,,,70.45,9.47,9.22,6.32,0.25,三博脑科,2026-05-13,69.956,67.987
301288.SZ,ma_cross,buy,20.73,19.025,23.288,B,golden_cross,,,,20.73,12.34,12.09,8.22,0.25,*ST清研,2026-05-13,18.54,18.32
301309.SZ,ma_cross,buy,35.11,32.151,39.548,B,golden_cross,,,,35.11,12.64,12.39,8.43,0.25,万得凯,2026-05-13,35.58,34.373
301306.SZ,ma_cross,buy,163.8,139.73,199.905,B,golden_cross,,,,163.8,22.04,21.79,14.69,0.25,西测测试,2026-05-13,166.892,166.533
301312.SZ,ma_cross,buy,129.42,111.894,155.709,B,golden_cross,,,,129.42,20.31,20.06,13.54,0.25,智立方,2026-05-13,125.368,120.008
301314.SZ,wyckoff,buy,53.19,40.497,55.75,B,markup,bull,bull,bull,53.19,4.81,4.56,23.86,0.25,科瑞思,2026-05-13,,
301353.SZ,wyckoff,buy,29.75,25.024,30.8,B,markup,bull,bull,bull,29.75,3.53,3.28,15.89,0.25,普莱得,2026-05-13,,
301361.SZ,ma_cross,buy,42.53,39.822,46.592,B,golden_cross,,,,42.53,9.55,9.3,6.37,0.25,众智科技,2026-05-13,39.518,37.823
301368.SZ,ma_cross,buy,53.38,49.493,59.211,B,golden_cross,,,,53.38,10.92,10.67,7.28,0.25,丰立智能,2026-05-13,53.52,51.419
301359.SZ,wyckoff,buy,23.61,18.527,24.57,C,markup,bull,bull,bull,23.61,4.07,3.82,21.53,0.25,东南电子,2026-05-13,,
301370.SZ,ma_cross,buy,10.39,9.994,10.984,B,golden_cross,,,,10.39,5.72,5.47,3.81,0.25,国科恒泰,2026-05-13,10.484,10.433
301366.SZ,wyckoff,buy,41.89,29.681,43.57,C,markup,range,bull,range,41.89,4.01,3.76,29.15,0.25,一博科技,2026-05-13,,
301386.SZ,ma_cross,buy,26.27,24.935,28.273,B,golden_cross,,,,26.27,7.62,7.37,5.08,0.25,未来电器,2026-05-13,26.214,25.948
301395.SZ,ma_cross,buy,15.21,13.518,17.748,B,golden_cross,,,,15.21,16.69,16.44,11.12,0.25,仁信新材,2026-05-13,15.226,13.571
301413.SZ,ma_cross,buy,122.15,110.33,139.88,B,golden_cross,,,,122.15,14.51,14.26,9.68,0.25,安培龙,2026-05-13,119.276,114.326
301398.SZ,ma_cross,buy,46.3,42.229,52.406,B,golden_cross,,,,46.3,13.19,12.94,8.79,0.25,星源卓镁,2026-05-13,46.766,46.419
301459.SZ,ma_cross,buy,38.41,36.538,41.218,B,golden_cross,,,,38.41,7.31,7.06,4.87,0.25,丰茂股份,2026-05-13,38.3,37.856
301428.SZ,ma_cross,buy,36.3,33.643,40.285,B,golden_cross,,,,36.3,10.98,10.73,7.32,0.25,世纪恒通,2026-05-13,35.752,34.202
301429.SZ,wyckoff,buy,22.42,17.512,23.41,B,markup,bull,bull,bull,22.42,4.42,4.17,21.89,0.25,森泰股份,2026-05-13,,
301488.SZ,ma_cross,buy,138.72,129.713,152.231,B,golden_cross,,,,138.72,9.74,9.49,6.49,0.25,豪恩汽电,2026-05-13,136.93,132.853
301508.SZ,ma_cross,buy,29.55,28.541,31.064,B,golden_cross,,,,29.55,5.12,4.87,3.41,0.25,中机认检,2026-05-13,29.808,29.554
301525.SZ,ma_cross,buy,77.55,72.098,85.728,B,golden_cross,,,,77.55,10.55,10.3,7.03,0.25,儒竞科技,2026-05-13,77.144,73.625
301522.SZ,ma_cross,buy,33.06,31.43,35.505,B,golden_cross,,,,33.06,7.4,7.15,4.93,0.25,上大股份,2026-05-13,33.198,32.193
301512.SZ,wyckoff,buy,54.63,37.263,56.1,B,markup,bull,bull,bull,54.63,2.69,2.44,31.79,0.25,智信精密,2026-05-13,,
301550.SZ,ma_cross,buy,182.18,163.456,210.266,B,golden_cross,,,,182.18,15.42,15.17,10.28,0.25,斯菱智驱,2026-05-13,187.79,165.327
301556.SZ,ma_cross,buy,87.32,80.748,97.178,B,golden_cross,,,,87.32,11.29,11.04,7.53,0.25,托普云农,2026-05-13,88.458,87.015
301538.SZ,ma_cross,buy,99.31,91.208,111.463,B,golden_cross,,,,99.31,12.24,11.99,8.16,0.25,骏鼎达,2026-05-13,86.534,81.119
301580.SZ,ma_cross,buy,75.63,66.231,89.728,B,golden_cross,,,,75.63,18.64,18.39,12.43,0.25,爱迪特,2026-05-13,77.23,75.311
301591.SZ,ma_cross,buy,46.67,44.031,50.629,B,golden_cross,,,,46.67,8.48,8.23,5.65,0.25,肯特股份,2026-05-13,43.688,42.011
301598.SZ,wyckoff,buy,66.34,55.531,70.69,C,markup,range,bull,range,66.34,6.56,6.31,16.29,0.25,博科测试,2026-05-13,,
301586.SZ,ma_cross,buy,45.3,42.599,49.351,B,golden_cross,,,,45.3,8.94,8.69,5.96,0.25,佳力奇,2026-05-13,44.378,43.442
301596.SZ,ma_cross,buy,72.4,67.507,79.74,B,golden_cross,,,,72.4,10.14,9.89,6.76,0.25,瑞迪智驱,2026-05-13,72.226,70.094
301613.SZ,ma_cross,buy,48.4,45.489,52.766,B,golden_cross,,,,48.4,9.02,8.77,6.01,0.25,新铝时代,2026-05-13,48.036,47.252
301628.SZ,ma_cross,buy,115.89,107.038,129.168,B,golden_cross,,,,115.89,11.46,11.21,7.64,0.25,强达电路,2026-05-13,113.836,110.254
301633.SZ,ma_cross,buy,61.65,58.499,66.376,B,golden_cross,,,,61.65,7.67,7.42,5.11,0.25,港迪技术,2026-05-13,62.96,62.646
302132.SZ,ma_cross,buy,72.54,68.933,77.951,B,golden_cross,,,,72.54,7.46,7.21,4.97,0.25,中航成飞,2026-05-13,70.908,69.165
